Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM363139,0.00733024586100228,0.902135187883945,0.0266349928769476,0.0515800812545648,0.01231949212354,0,0.938917036245853,0.633015687686243
GSM363140,0,0.950130373016845,0.0155694460039482,0.0272376364617298,0.00706254451747656,0,0.893507341697394,0.793818735090959
GSM363141,0,0.956162738941296,0.00244722835340501,0.0413900327052985,0,0,0.933606631778718,0.719799854613243
GSM363142,0,0.893852083980172,0.0363725970031934,0.0288900447661977,0.0408852742504366,0,0.428069058009184,1.36987771598241
GSM363143,0.0142843472826242,0.759432979469849,0.105516352739447,0.0654088579131813,0.0553574625948983,0,0.816660596672569,0.71634936335324
GSM363144,0,0.864898627393274,0.0385481319941852,0.0343660138430508,0.06218722676949,0,0.820929080125588,0.823074342837094
GSM363145,0.00985951717882779,0.851423150139128,0.0330564415013378,0.0315414157909081,0.0741194753897988,0,0.541365204890374,1.19609808404999
GSM363146,0.0265335987952127,0.744463081907748,0.0699921657785699,0.0490115066620628,0.109999646856407,0,0.0815336113235084,1.51383916132151
GSM363147,0,0.940994437952477,0.0144728742525977,0.0232250403323121,0.0213076474626135,0,0.858525591209911,0.848386257422202
GSM363148,0,0.952381820179483,0.00784721664196415,0.0303891751805791,0.009381787997974,0,0.890409358211532,0.803201890828373
GSM363149,0,0.940029566216079,0.0131047622160622,0.0279072570792457,0.0189584144886134,0,0.824262240521928,0.906735843335893
GSM363150,0,0.798946505548511,0.0304000107614365,0.0305098826500794,0.140143601039973,0,0.169249349223575,1.51125611813632
GSM363151,0,0.93966046168512,0.0252460831723913,0.0224243084369647,0.0126691467055235,0,0.940713134180999,0.681287542289684
GSM363152,0,0.869003097459618,0.0311805836980451,0.0412527819517075,0.0585635368906292,0,0.749947097614982,0.941482064752701
GSM363153,0.00803640268072585,0.899491457373258,0.0227276354283366,0.04834295823391,0.0214015462837699,0,0.882077201048412,0.750640572367706
GSM363154,0,0.952577548994222,0,0.047422451005778,0,0,0.905019739665999,0.774277402156688
GSM363155,0.0187213185480002,0.924307696941608,0.0154748486406464,0.041496135869745,0,0,0.877740360513892,0.789283853233559
GSM363156,0.00759965368955364,0.919534583208197,0.0152707261704219,0.0406796209912998,0.0169154159405272,0,0.936211248695856,0.663673421201719
GSM363157,0,0.930879097901176,0.0182033675929829,0.0509175345058414,0,0,0.921366114341239,0.71056035727504
GSM363158,0.0291351628257482,0.922900313122105,0,0.0479645240521465,0,0,0.918912082819901,0.705005044105528
GSM363159,0.0311691577988865,0.881713389443234,0.0280930584163165,0.0501627058194415,0.00886168852212156,0,0.875197933135222,0.74052951633679
GSM363160,0,0.944283463606984,0.0110295164418335,0.0305940882268853,0.0140929317242973,0,0.933800841941598,0.703523931447345
GSM363161,0.00107305670991641,0.939293074422998,0.0214001132247488,0.0244854180783759,0.013748337563961,0,0.934477711696222,0.69476292415731
GSM363162,0.000911866903053989,0.930414534275406,0.0249897648810763,0.0315567837102049,0.0121270502302593,0,0.945193350309923,0.657949156155855
GSM363163,0.00610685086206768,0.90911394684213,0.0336523231096363,0.0351667554070057,0.0159601237791601,0,0.885941678390057,0.754755170271359
GSM363164,0,0.883989373908694,0.043462519741361,0.0327327650549504,0.0398153412949941,0,0.770813880304827,0.925453438257561
GSM363165,0,0.928259401098003,0.0229419684430194,0.0378229974738125,0.0109756329851655,0,0.928736848787123,0.691761093799664
