Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
RK048_Cancer,0.163174952818342,0.0796483663270754,0.125864774872103,0.274538922577777,0,0.120356513005054,0.0320491397432389,0.20436733065641,0,0.865795305561328,0.567227143750301
RK036_Cancer,0.322239010042675,0.100465364376866,0.211138774810991,0.174768461416708,0.0425622691612903,0.031854760444942,0.0635604896510595,0.0534108700954671,0,0.917329080344767,0.496542631911441
RK047_Liver,0.660469402397293,0.0678022973100166,0.103397053271224,0.0505611617649494,0.0264236532557782,0.0451636781104464,0.0461827538902924,0,0,0.894140251122365,0.475360487194062
RK073_Liver,0.777289182652428,0.0139722716124489,0.061073099779743,0.027715010601123,0.0543393150114671,0.0239296474376222,0.0180631503509016,0.0236183225542662,0,0.922305875836688,0.417811645972723
RK217_Cancer,0.554395047507776,0.044983259988563,0.0917106804551352,0.122973634850683,0.0413274202794724,0.0360114166634565,0.0222260515820453,0.0863724886728691,0,0.855577173544196,0.549906112480989
RK120_Liver,0.667039653066966,0.0315249113041626,0.09733496433762,0.0383961547135219,0.0858944740089776,0.0203964776162313,0.0548707331832947,0.00454263176922591,0,0.869221853450008,0.522036006979352
RK220_Cancer,0.478825154548664,0.0991864777174199,0.109244575164822,0.0822376864615212,0.044627473636231,0.0256729666421142,0.0670106297713901,0.0931950360578373,0,0.882444857903966,0.514794290354118
RK159_Cancer,0.0817824406173877,0.00990882586575108,0.0338353573622277,0.167412901365568,0.192815654148859,0.175909758876297,0.023705552950708,0.314629508813202,0,0.366614676385329,0.930193400492919
RK076_Cancer,0.500898967513857,0.07736804879154,0.124061470080255,0.0712596596483897,0.0450166831414667,0,0.0490244335156845,0.132370737308807,0,0.775354498225357,0.644756133661082
RK016_Liver,0.767156251833677,0.0289461190061913,0.0519220608178427,0.0335848249659631,0.0493265886994304,0.0381061592182652,0.0309579954586301,0,0,0.898392909724738,0.461317988775361
RK312_Cancer,0.0144979536801571,0,0.426580810077991,0.328755283048652,0.00144492414130082,0.0440911626230391,0,0.184629866428859,0,0.688692669589447,0.774054153298176
RK145_Liver,0.514356403762262,0.0721937870576115,0.1087660751225,0.104754113384766,0.0518150069583589,0.0727624267727001,0.0753521869418018,0,0,0.903382940893161,0.490908851968264
RK289_Cancer,0.40831690965455,0.0804371557377978,0.121391981409141,0.00233473305152542,0.181411774165788,0,0.0269239300454036,0.179183515935794,0,0.630971293417201,0.781242890105204
RK075_Cancer,0.73855355300446,0.0398935587566734,0.0312370204266862,0.00916775655985667,0.0726442941570622,0.0659083613050334,0.0413072631598495,0.00128819263037803,0,0.890149633126899,0.478623391117357
RK235_Liver,0.625971704633474,0.0571423853476208,0.079306887584902,0.0713967653520738,0.0588533796706741,0.055474079523425,0.0460346337464791,0.00582016414135064,0,0.92657112277691,0.431952919032128
RK111_Liver,0.749014824574349,0.0520263868019572,0.0529348789186181,0.0194627289283833,0.0273660798766431,0.0498152263878803,0.0493798745121695,0,0,0.912483207987925,0.434615671765555
RK244_Cancer,0.657963838189582,0.0755304266268132,0.147922572457258,0.00766713937096215,0.0406567986704403,0.011977508589154,0.0143652708386985,0.043916445257092,0,0.860083614959887,0.530151699850881
RK277_Cancer,0.07863659181006,0.193594565305392,0.0679223928274525,0.232087756648876,0.0221260762431386,0.127173497484471,0.0731554696962795,0.20530364998433,0,0.958703298023211,0.33987577359013
RK120_Cancer,0.741110158284798,0.0208010972842245,0.066794963375214,0.0190010232310043,0.0652140999976517,0.0180734976655266,0.0467324661963909,0.0222726939651903,0,0.88273800406643,0.49212366190708
RK227_Cancer,0.498433868965198,0.107448729355284,0.2627866396215,0,0.0530307317784139,0,0,0.0783000302796036,0,0.782517855761704,0.640591816180319
RK053_Liver,0.631741481368153,0.114450095148171,0.0248404743626912,0.0442163556703514,0.0668234900450088,0.0673748114202288,0.050553291985396,0,0,0.893472082403589,0.469485739147893
RK076_Liver,0.792845664023406,0.0358755159536034,0.037217061330103,0.0210905027041754,0.0342983584212031,0.0439258301734104,0.0347470673940983,0,0,0.91280985981312,0.431817664479455
RK260_Cancer,0.561920985411256,0.0285847585831376,0.0816173475180463,0.0851959220692347,0.0823882472061535,0.0354801303802494,0.0274225825657309,0.097390026266192,0,0.827409095529581,0.592137556980863
RK268_Cancer,0.488125346970354,0.103968392104228,0.108153545119841,0.0693659122360858,0.0524058890783735,0.0227340389718251,0.0562806434816874,0.0989662320376044,0,0.768829392324136,0.648315349949898
RK245_Liver,0.69787849197209,0.0438092793690599,0.0496874873160853,0.0615085915523224,0.0561834437964332,0.0335916033169949,0.0377618916616468,0.019579211015368,0,0.903203654070482,0.458134113158065
RK295_Liver,0.707144234287773,0.0274476350878365,0.07201371675894,0.0277272942375658,0.075417266578447,0.036438938729097,0.0538109143203409,0,0,0.869421856752399,0.516100975448078
RK157_Liver,0.745659011985222,0.0329309471632977,0.0325293589635769,0.0191413058011282,0.0739892703946705,0.0330849320390884,0.062665173653016,0,0,0.925255588217571,0.414193787042356
RK023_Cancer,0.289515818349037,0.194228976718813,0.200676082491592,0.0619022667052307,0.00392118692237887,0.0383481706303041,0,0.211407498182645,0,0.888081682435281,0.493694525459187
RK105_Liver,0.766636224806744,0.0648357525214894,0.0486529860520755,0.0115871962289138,0.0202523881450162,0.038832769203141,0.0492026830426197,0,0,0.893017187146062,0.468463047176076
RK063_Liver,0.760380372121499,0.0614035855078136,0.0564040074931708,0.018094778010475,0.0285118265562413,0.0356419645312351,0.0395634657795656,0,0,0.914202778365011,0.428946798384806
RK126_Cancer,0.462329523136501,0.0541577150378646,0.092600519621277,0.0224880337393778,0.0198075597039342,0.0615469353609035,0.105043548820414,0.182026164579727,0,0.636665145038512,0.774832908598845
RK267_Cancer,0.488010644857232,0.119575421997628,0.109526698252147,0.0186450800956431,0.109934537112241,0.00311079403216024,0.0240893721187529,0.127107451534195,0,0.750271635839955,0.668842132621693
RK233_Cancer2,0.6246584754105,0.0789686228417759,0.123698983929124,0.00627755249162873,0.0872212079933186,0,0.0214031014876299,0.0577720558460229,0,0.808090763063051,0.601577185081482
RK196_Liver,0.786809305750196,0.0635835552104938,0.0211186634834045,0.0131002739740857,0.033707430460049,0.0391493208544926,0.0425314502672785,0,0,0.909680465988028,0.436520198080681
RK065_Cancer,0.614674707806982,0.0625887972475855,0.11239854944317,0.0493234875341858,0.0165480835171165,0.0751973933055565,0.069268981145404,0,0,0.904889707681373,0.471217465924872
RK077_Liver,0.630728024092364,0.0943592892930304,0,0.0167361971305388,0.0646479948085572,0.111767599620031,0.081760895055478,0,0,0.914483883129252,0.442568557402561
RK285_Liver,0.730497182311472,0.0708177594672668,0.0485824029073619,0.0232963877302587,0.0536070502441187,0.0392023150684155,0.0339969022711061,0,0,0.940474410518786,0.376879130890679
RK180_Cancer2,0.179720405106517,0.0966372946331334,0.206661637729446,0.200229769178847,0.0466550354229722,0.00198159566897884,0.119613165148557,0.148501097111548,0,0.914099319558645,0.524625618748522
RK222_Liver,0.614190507362122,0.080740381314585,0.0706071672688087,0.0861417311765772,0.0388453756739312,0.0304193009652186,0.0330661708319285,0.0459893654068291,0,0.869998982275905,0.512993541327672
RK338_Liver,0.722489883806698,0.0178684331663519,0.0677514258305648,0.0440624316084902,0.059556619732651,0.0380275823768687,0.0502436234783757,0,0,0.885966587754029,0.488815838825076
RK138_Cancer,0,0,0.0255336415104838,0.339891501901561,0.0549275279748426,0.123216704564568,0.134741315598943,0.321689308449602,0,0.642721654296056,0.780169918863113
RK131_Cancer,0.728727183509112,0.052346307367522,0.0773664951218952,0,0.0709145429111342,0.0042063951668937,0.0320398440559304,0.0343992318675127,0,0.818018812354796,0.586716561825918
RK110_Liver,0.661543026449427,0.0752925140597789,0.0766267123736852,0.0457109312819537,0.0489239462965115,0.0543418699368892,0.0274675074580449,0.01009349214371,0,0.898765016279617,0.466647952684662
RK135_Cancer,0.433271669850361,0.061673547999524,0.114520659122529,0.0768848140644151,0.0412367039055935,0.00502835441759297,0.174471709196165,0.0929125414438201,0,0.745319234890379,0.683142245445124
RK104_Liver,0.69503629995302,0.069285437703064,0.0274709461262917,0,0.013415542474882,0.122211988327279,0.0725797854154639,0,0,0.872768770751821,0.507262484588023
RK254_Liver,0.720795485893425,0.053623518470932,0.0374970295894394,0.053047081684552,0.0350895523012183,0.0572662905860768,0.0391986863952114,0.00348235507914517,0,0.917720293213691,0.426322488064509
RK182_Cancer,0.0548062358755647,0.147883906944126,0.0723159769386295,0.285971093205752,0.0268069683876025,0.125138705402978,0.0642007018652814,0.222876411380066,0,0.906028535951721,0.462706021244635
RK133_Cancer,0.483482728451559,0.0185091022101301,0.070506565091605,0.130876832259842,0.114232955259608,0.00649810497574357,0.0433184306238898,0.132575281127623,0,0.777029579025743,0.655899596909222
RK092_Cancer,0.417407402007458,0.0737435686336809,0.112483524931142,0.07343781248909,0.109825604419887,0.0346696241301959,0.0283194728648497,0.150112990523696,0,0.848298848275201,0.591297894861515
RK002_Liver,0.79369565196441,0.0408060495482157,0.0437934693891405,0.0140808484856229,0.0223868623787576,0.0422405789964848,0.0429965392373681,0,0,0.926509864677542,0.403285180798114
RK006_Liver,0.761845860965479,0.0255219308144182,0.0481498970706475,0.0334090268329789,0.052649528378506,0.0318624057656111,0.0336848322184838,0.0128765179538753,0,0.906003243263065,0.448555703900226
RK229_Liver,0.713344964856026,0.0783587729469802,0.0657778283316114,0.0208824957669348,0.00981856462271017,0.0635374876496212,0.0482798858261157,0,0,0.928469354692598,0.403204910033487
RK063_Cancer,0.61318625226922,0.0864872512025331,0.0682438767282275,0.0765342972625515,0.0179823509901394,0.0593379401257734,0.0379377975030641,0.0402902339184914,0,0.914748401772453,0.440319364207302
RK316_Liver,0.82018009173361,0.0150921679061613,0.0167111807299181,0.0214763961788036,0.0549066292866533,0.0319923447157357,0.0335357369514026,0.00610545249771585,0,0.928790752482109,0.398539847819291
RK117_Liver,0.698802302202198,0.030654054666598,0.0559443055040726,0.0456409833072012,0.0841844343180067,0.0336916489685783,0.0510822710333457,0,0,0.810580571509908,0.596644505922146
RK233_Cancer,0.6246584754105,0.0789686228417759,0.123698983929124,0.00627755249162873,0.0872212079933186,0,0.0214031014876299,0.0577720558460229,0,0.808090763063051,0.601577185081482
RK041_Cancer,0.0609020763251576,0.0995996319302819,0.153398835728473,0.231808544592748,0.0444008303915849,0.0437005022077272,0.122059790635929,0.244129788188099,0,0.88168752243691,0.555260271417887
RK021_Cancer,0.429372862860455,0.12810317242763,0.0815812774854704,0.0803318570566243,0.0913424206285502,0.0516809103534564,0.0388918757162188,0.0986956234715945,0,0.839221396534209,0.568590723580641
RK187_Liver,0.591717038987662,0.117170018882561,0.0757057851909482,0.0326540252685877,0.0470184206034025,0.0859347762989414,0.0497999347678971,0,0,0.944371955060941,0.386824929638741
RK012_Liver,0.646466766186011,0.0267641507002073,0.0887295064192037,0.0847965364983537,0.0657526460143454,0.0454976757623532,0.0419927184195259,0,0,0.902087714322288,0.47569830074684
RK049_Cancer,0.310244730591297,0.13387354239902,0.139207656095269,0.162281707531907,0.00495413697355052,0.0646401872794689,0.089743233440688,0.0950548056888001,0,0.937133503871788,0.433301622512522
RK057_Liver,0.612914619030673,0.0866798583041234,0.0853844370126703,0.0678452113121947,0.0357236054390511,0.0665022015280044,0.0412688914831553,0.00368117589012784,0,0.905019861107211,0.459537117754124
RK308_Cancer,0,0.0323727591102237,0.0860975526435992,0.373487984251604,0,0.185293876207157,0,0.322747827787416,0,0.600953713722836,0.800263298538528
RK014_Cancer,0.379080882235144,0.0482316214114154,0.112703796358699,0.173317660637198,0.0842915969688282,0.0370331695010226,0.0455864152379514,0.119754857649741,0,0.832782805372568,0.60909483747922
RK170_Liver,0.701105828599269,0.0749258931750886,0.0459704311610282,0.0307872316520703,0.0552553543612943,0.041882070519305,0.0500731905319443,0,0,0.901946448165014,0.45546281914814
RK200_Cancer,0.182422018091524,0.132522406546151,0.185865945268458,0.133802902757524,0.0615687833457179,0,0.173394879673965,0.130423064316659,0,0.907884872818065,0.516741462063492
RK264_Cancer,0.651479989991405,0.0250495485548668,0.139586647688707,0.0193049076005481,0.0877284594785606,0.0141110539276995,0.0545184684187236,0.00822092433948967,0,0.782473696005436,0.634149356270486
RK067_Cancer,0.0850200973310519,0.0860582373792969,0.233293396421432,0.202672548261148,0.0923439093928567,0.0323756256424369,0,0.268236185571778,0,0.859643129911596,0.611843058578944
RK066_Cancer,0.411587069954476,0.075091135847904,0.0654318731612824,0.0702126223668195,0.134475099113533,0.00353307043584336,0.0327840261080365,0.206885103012105,0,0.707473513678749,0.71726880348467
RK028_Cancer,0.353119156812456,0.0967555899964098,0.0536452414057418,0.110879414702148,0.131493015587866,0.0277484385931196,0.0426397070794211,0.183719435822838,0,0.829043809505397,0.601214247181304
RK130_Liver,0.754674328030523,0.0489895825221974,0.0256314056822347,0.00942578253381915,0.0286471558225257,0.0626095606938227,0.0700221847148777,0,0,0.91945532668487,0.421007977863537
RK256_Cancer,0.685813384191956,0.0659484084891268,0.0480799431977241,0.004674807512601,0.0341700280870397,0.0689768697553818,0.0536191913178526,0.038717367448318,0,0.813016123283745,0.593112433021665
RK064_Cancer,0.566440651928338,0.0672109542997703,0.0501577924232728,0.0312545864797762,0.0973222983114282,0.0670268199390592,0.0488590246040651,0.0717278720142904,0,0.835674396134803,0.576628245159785
RK040_Cancer,0.48686661925112,0.0943654942385234,0.0507811645491323,0.0745264488491876,0.120013888621486,0,0.0119809568080879,0.161465427682463,0,0.80135508119252,0.614587916911293
RK261_Cancer2,0.438438147003644,0.07834571253971,0.132463655539313,0.0507673812006,0.162358142634279,0,0.0407450163825097,0.0968819446999447,0,0.77064116975349,0.664084086525549
RK170_Cancer,0.191242507827715,0.157940267218343,0.201228159864665,0.101497248709027,0.132925196944479,0,0.00140696653688971,0.213759652898882,0,0.855082997494397,0.571527392523787
RK137_Liver,0.755412232530926,0.0212227352354619,0.0894704613799312,0.0316999026297863,0.0159644987152418,0.0428583039492624,0.0433718655593907,0,0,0.916858117619259,0.430031401143058
RK091_Liver,0.720469037602403,0.0377380980861759,0.0729865611971914,0.0467040105173101,0.0346080061802575,0.0445422762007252,0.0429520102159373,0,0,0.931991714698374,0.403619556365986
RK060_Cancer,0.191115137907858,0.0862082870648992,0.0216219417361745,0.218402919079478,0.145806649415807,0.0586038712303382,0.0282189639393513,0.250022229626093,0,0.754707624084656,0.677188702341104
RK074_Cancer,0.535443919613617,0.0885493349806059,0.0837276030836042,0.0229945713911269,0.115628520944837,0,0.0388926227572995,0.114763427228909,0,0.815246006281694,0.599789029221167
RK080_Liver,0.748005304584218,0.0584951807007643,0.0518652753617264,0.0365463667419014,0.0143675096221587,0.0495576600463528,0.0411627029428786,0,0,0.928211265774526,0.401242549803418
RK079_Cancer,0.649153336423798,0.0515257904175924,0.0142717794664274,0.0274589905123516,0.0639833269873229,0.0806608329513458,0.0290003811468412,0.0839455620943208,0,0.781316285975364,0.633771463042576
RK010_Liver,0.753740986919587,0.0221579985286116,0.0766683961407417,0.0235469571572069,0.0466406581996328,0.023917644787936,0.0533273582662844,0,0,0.884490454970205,0.487219270845295
RK026_Cancer,0.677264629997438,0.0354367898402073,0.051041501047899,0.00920661912305278,0.0702037786809486,0,0.0370679776009762,0.119778703709478,0,0.746515395312599,0.673811320432085
RK205_Cancer,0.309025756166982,0.0441706407335201,0.106448067482159,0.167276604365951,0.165163106294963,0.0127992024445969,0.00998786101143959,0.185128761500388,0,0.809564303298996,0.653558792677157
RK171_Liver,0.802411049374264,0.0390538491447694,0.0155271500680815,0.0152574034420729,0.0447490702666875,0.0364460127790136,0.0465554649251109,0,0,0.924519387992874,0.406886892538853
RK093_Cancer,0,0.166067780452832,0,0.521136370046632,0.036406329775997,0.111412905858714,0.109329318405759,0.055647295460066,0,0.959890872220987,0.281276312345942
RK001_Liver,0.849595370523348,0.0254668391307028,0.024852061939843,0.00876045050949953,0.0261618591481423,0.0277142129712526,0.0374492057772119,0,0,0.917425860207019,0.42155253837547
RK070_Cancer,0.841704809452295,0.0242700200764529,0.0138206912212208,0.0111521194596526,0.0460185139827653,0.0322743381491611,0.0307595076584522,0,0,0.916761949775185,0.422946363187455
RK224_Cancer,0.0860451946725783,0.168665523489257,0.1010428228283,0.293223405930125,0.064943679450441,0.0491489767464254,0.0653584115330988,0.171571985349775,0,0.945369783987982,0.371244134988799
RK086_Cancer,0.552831169693447,0.0865718350699768,0.0620548567856744,0.0421006496399963,0.0240062701700117,0.0936340834003296,0.0637675355977404,0.0750335996428238,0,0.830005490142692,0.577927060607123
RK053_Cancer,0.460351358712238,0.111538290916115,0.0207371271756783,0.0391307274505888,0.155992659076519,0.0437687432894438,0,0.168481093379417,0,0.700746099645896,0.718085993323164
RK316_Cancer,0,0,0.0672067354208784,0.445967792026942,0.00829900221758418,0.235644131855902,0.0310601809161323,0.211822157562561,0,0.718686492124283,0.719749040082114
RK280_Cancer,0.567775556397222,0.0603492124643691,0.130456398428282,0.033898990577164,0.040358787616473,0.0419029974156228,0.0218455741989034,0.103412482901963,0,0.790592633380553,0.628485220681911
RK080_Cancer,0.568553971787106,0.0526134077661642,0.101821815385452,0.0474636468482889,0.0848932582999146,0.00894702541939454,0,0.13570687449368,0,0.760090718246411,0.660798680864762
RK115_Liver,0.821899195632799,0.0358111068913033,0,0.00108040235486672,0.0211812623125573,0.0665011171126723,0.0535269156958018,0,0,0.917947140541259,0.420274953973772
RK103_Cancer,0.425352725844625,0.157801946562707,0.0947135699595451,0.109670312322963,0.0285187651820157,0.0582381831631985,0.0563666545489559,0.06933784241599,0,0.924694159768549,0.421660249216922
RK153_Cancer,0.0701088305968293,0.131836677575691,0.11932856408953,0.43610165848762,0.0677531273104559,0.0742784643479595,0.0528986551966599,0.0476940223952555,0,0.942366031257276,0.369362002792912
RK034_Cancer,0.478749329905269,0.0975928399365299,0.12454016463813,0.06838932883814,0.052214178914866,0.0218878526113788,0.0446170864025035,0.112009218753182,0,0.852154880755645,0.557523280657624
RK029_Liver,0.67809857847792,0.0418547467121922,0.0979480428979138,0.0517729005641934,0.0358655964543873,0.04131426161678,0.0531458732766132,0,0,0.89767910950793,0.472804099714678
RK260_Liver,0.466319397695822,0.0961515033193454,0.141182420794346,0.0957094033236899,0.0503254771486567,0.0686130069666393,0.051956109725496,0.0297426810260043,0,0.882208938559328,0.522841236062231
RK180_Cancer,0.179720405106517,0.0966372946331334,0.206661637729446,0.200229769178847,0.0466550354229722,0.00198159566897884,0.119613165148557,0.148501097111548,0,0.914099319558645,0.524625618748522
RK236_Liver,0.506757498924621,0.0543231782165831,0.133913891326302,0.11164920144869,0.0642652912434129,0.0622993045659889,0.0553176297888943,0.0114740044855073,0,0.929436243122394,0.470757424882518
RK307_Liver,0.647246659746253,0.0529979868492504,0.0872209148441338,0.0489752706532527,0.0604052400610989,0.0305716203036867,0.0377062150093861,0.0348760925329385,0,0.92623249405109,0.430489299058867
RK223_Cancer,0.471161066826153,0.0668728888586712,0.113748218154909,0.0971301794875439,0.0295813843514956,0.0408346588940469,0.0994103756432472,0.0812612277839329,0,0.87175945857765,0.544576251873556
RK199_Cancer,0.247708709663234,0.113876534135454,0.0894351149687579,0.143861702302931,0.10491317621389,0.0230579081782668,0.0865500271285469,0.190596827408918,0,0.894339706993964,0.531082485224431
RK100_Liver,0.726932763508502,0.0396973990010574,0.069933336404059,0.0283429218555686,0.0290409959977622,0.063659674602845,0.0355698784840905,0.00682303014611513,0,0.891116081875045,0.477440072961854
RK232_Liver,0.701241107555767,0.0654487032077282,0.0743023710143196,0.0322318744899659,0.0368787906722753,0.0455632170467759,0.0443339360131685,0,0,0.905871595807355,0.450551245882359
RK210_Cancer,0.635534357833878,0.0737994803131115,0.119217214459253,0.0244005345465315,0.023448665247184,0.0353735548270445,0.0509846225430617,0.0372415702299358,0,0.835535141605482,0.56490515243826
RK190_Cancer,0.595991575259926,0.0674395093297449,0.0702211825724327,0.0280089966443192,0.107137215279973,0.0262348226784154,0.0414317603498165,0.0635349378853729,0,0.636453640312679,0.779458528548716
RK194_Liver,0.861647871507812,0.0148021934658243,0.0112308596886656,0.0215973099670093,0.0207890257859281,0.0456588020089995,0.0242739375757615,0,0,0.928162992775825,0.398488272604929
RK143_Cancer,0.403668312267263,0.154314258944166,0.0966266540630228,0.0582916322148831,0.0987358125993892,0.0177017351486035,0.0756340606087093,0.0950275341539631,0,0.869241117261346,0.525177371723868
RK036_Liver,0.673934512196475,0.0588717093095426,0.0837520197943993,0.0527401642676122,0.0321569018489619,0.045243856394363,0.0474320724720791,0.00586876371656654,0,0.913029223450851,0.442870948010172
RK166_Liver,0.747826663886462,0,0.0742561000867925,0.0761630821700823,0.0248703790105131,0.050035492916969,0.0268482819291815,0,0,0.901991487650535,0.459289435838538
RK073_Cancer,0.808549596007838,0.0235020063863869,0.0501947206825072,0.0208274241724249,0.0399422982498803,0.0339196834551871,0.0228418580376282,0.000222413008147671,0,0.940950157959347,0.372050981493447
RK024_Liver,0.77692365094223,0.056050330807191,0.0100641003275867,0.018723540535091,0.0436232444661783,0.0453246617716778,0.0492904711500453,0,0,0.9336461484606,0.387267535730837
RK338_Cancer2,0.510794872123774,0.101412813739069,0.171453297846785,0.00230586956070067,0.0999865694055361,0,0.0419868179919058,0.0720597593322292,0,0.843235443395276,0.573117903543105
RK025_Cancer,0.554368824580555,0.0852449719782531,0.201365989719695,0.005212160797541,0.00403412908246216,0,0.0498497024069587,0.0999242214345347,0,0.776200005644931,0.642242699135132
RK235_Cancer,0.51065956311379,0.0443724900099734,0.136022240494219,0.0947820974848796,0.0549200630283953,0.0384820771055448,0.0211049119383533,0.0996565568248448,0,0.810340857100384,0.61593165322162
RK070_Liver,0.819555152013219,0.0512468643060375,0,0.00716174400089949,0.0288623086068968,0.0453218717835215,0.0478520592894255,0,0,0.934932043792284,0.382127538800919
RK039_Liver,0.746773020345898,0.0451166394179955,0.0716309733009805,0.0164248870729138,0.0506710688306612,0.0191808307114383,0.0345526824391094,0.0156498978810028,0,0.914490521831181,0.432883089831964
RK163_Liver,0.716588557523453,0.0241038290599229,0.0968249062090802,0.03388147489318,0.0276237651890403,0.0369920514522544,0.0639854156730694,0,0,0.895521477678356,0.473579724512807
RK204_Liver,0.774995154784008,0.0120158382981714,0.0418660640579063,0.0324810304893402,0.0627122879822943,0.032910123336145,0.0392366789424904,0.00378282210964393,0,0.871744066815022,0.507187847459784
RK018_Liver,0.800679247289682,0.024889521097956,0.0483813188316662,0.0188784615780927,0.0300199165081248,0.0387093919252289,0.0384421427692492,0,0,0.920496773971694,0.416742512367592
RK199_Liver,0.66142803546634,0.0671617556296006,0.0905687868603848,0.0354534562718123,0.0520595134238646,0.0323168273635514,0.0404570395795191,0.0205545854049271,0,0.926460170497891,0.421957061244639
RK192_Cancer,0.306515070087924,0.0678033963842352,0.042159291713785,0.124208390770498,0.162656401500644,0.0423067041905233,0.0312528380307493,0.223097907321642,0,0.860094762006947,0.600497204963024
RK272_Cancer,0.0202769963417129,0,0.272948335378245,0.300384341157916,0.116983370122246,0.0332831391149923,0,0.256123817884887,0,0.434801687005955,0.900831776790447
RK156_Cancer,0.223660221751537,0.130631923977364,0.27132873500361,0.100668079763769,0.110023189061745,0.0116595363134205,0.0472810542754391,0.104747259853115,0,0.743629583790998,0.693251690430867
RK165_Cancer,0.552895841858358,0.0845106997652567,0.105359573247574,0.0934666607258533,0.0460342172944564,0.0349058603596008,0.0466249244908423,0.0362022222580578,0,0.896286145108496,0.483780150320179
RK052_Liver,0.744052928723141,0.063168328232763,0.068590410076845,0.0145567417845453,0.0187774381700741,0.0526291677485168,0.038224985264115,0,0,0.900529851879273,0.456291826655728
RK142_Cancer,0.0795252238242665,0,0.275018221762516,0.341202957668229,0.0243963854800304,0.0780596201132783,0.0549287850807225,0.146868806070958,0,0.737954674942644,0.733538537845717
RK178_Liver,0.682739305927825,0.0204972999694159,0.107809500964935,0.0436621592210849,0.06917711678063,0.0271325661591451,0.0489820509769646,0,0,0.878445316228344,0.507714410422119
RK118_Cancer,0.484268127197799,0.0661937606382845,0.175351363603365,0.0793740445844047,0.0805010699126669,0,0.0287611782610241,0.0855504558024557,0,0.825338248873279,0.601154020560848
RK140_Liver,0.686506268753528,0.0496007856313314,0.0716190118728877,0.0403004514150391,0.047214902764662,0.0436788245525182,0.0507205111583863,0.0103592438516474,0,0.923978438155744,0.424698216948432
RK213_Liver,0.389410554305038,0.10740349509667,0.152979142991574,0.13966925386707,0.0254035716544606,0.0854375489096046,0.0567481824280494,0.0429482507475323,0,0.928887203833611,0.463383201749595
RK126_Liver,0.794829232866246,0.00927700382687716,0,0.00198284457939501,0.0319804176891527,0.0870471446016773,0.0748833564366517,0,0,0.902482169770653,0.453545394478042
RK184_Liver,0.671950683070586,0.100732528188629,0.064627001646852,0.0304796064593091,0.0449047817155798,0.0343490535703487,0.0470292991424364,0.00592704620625839,0,0.924158074380792,0.412107499079743
RK188_Liver,0.577456261000106,0.0817235649839104,0.0962086505537343,0.0603203170967178,0.0701899668333634,0.0217735702293835,0.0493180532629525,0.043009616039832,0,0.908410951120563,0.465947721339315
RK212_Liver,0.774792248311912,0.072983118003151,0.0343210187886053,0.0171607488094415,0.0331269463321008,0.0294600124127658,0.0381559073420238,0,0,0.921808706916023,0.411254591381789
RK105_Cancer,0.539997832132092,0.0711178272964887,0.24151980126848,0.00319703340171254,0.0457637095578593,0,0.0256741640945991,0.0727296322487685,0,0.820594464026773,0.602830861670979
RK227_Liver,0.757100344653537,0.0196445232125472,0.0558481595305552,0.040534513637766,0.0249930611700578,0.0521940882865489,0.0496853095089876,0,0,0.919046903204784,0.425073337059531
RK111_Cancer,0.369233002385345,0.123958532862355,0.0322634764033228,0.00953551770970032,0.179279849949915,0.0448162510262264,0.0208539686859755,0.22005940097716,0,0.62406661862025,0.783474270015258
RK035_Liver,0.748002445517609,0.0530830914690631,0.0440828907728821,0.0205779747458183,0.0424173468361935,0.0440385055372631,0.0477977451211711,0,0,0.894381568491867,0.467723934669481
RK230_Liver,0.698228832644662,0.0275736602658638,0.100156559244829,0.0346963559728509,0.0442624198316263,0.0377806533800094,0.0554964481443181,0.00180507051584062,0,0.914169925745856,0.446453586464951
RK188_Cancer,0.269075622267114,0.0696387558337272,0.0909150084806069,0.122269574344964,0.0940660189528557,0.0790379603178743,0.0705672251034953,0.204429834699362,0,0.522247202998988,0.853158699631679
RK113_Cancer,0.119924103926307,0.0793870712075521,0.225420712911257,0.283302385238684,0.0802096671383593,0.0595343191871239,0.0487217415204295,0.103499998870288,0,0.746352562484252,0.690530548517665
RK050_Liver,0.69740865413717,0.0909683738632961,0.0623085874821757,0.0217597648167369,0.0348044989484097,0.0492997201060012,0.0434504006462104,0,0,0.913909184411442,0.431504411070716
RK091_Cancer,0,0.00119815844918181,0.00990797308619954,0.343172562177378,0.130856053516528,0.152051444092016,0.0606979634756988,0.302115845202998,0,0.306761169946189,0.966528271381149
RK145_Cancer,0.43262154330546,0.0936444745029756,0.141309159545176,0.0914186251386938,0.064705215597424,0.0392009677448702,0.105524682136039,0.0315753320293614,0,0.883846478557971,0.530804929727344
RK125_Cancer,0.540137697766425,0.101727995768724,0.167605947563193,0.0250486886122831,0.0364658710094991,0.0215781265576647,0.0746568044423768,0.0327788682798346,0,0.628671367419215,0.784618146374724
RK001_Cancer,0.525956392415888,0.0695411376907793,0.134819449977283,0.0538673071823726,0.0633366281100096,0,0.0400444583702297,0.112434626253438,0,0.794809300963546,0.625406170276949
