Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-FV-A4ZQ-01,0.167007047600672,0.0519206606900799,0.309144372679395,0.138680804186409,0.0601150457308706,0.061454289467402,0.210953132709523,0.000724646935647887,0,0.78846043964781,0.705980770084129
TCGA-BC-4073-01,0.121891369208368,0.0403983659534192,0.330815021451016,0.148988144781773,0.0963627106609244,0.0530767587388175,0.195039684589487,0.0134279446161936,0,0.633264785213998,0.790971219629226
TCGA-DD-AADQ-01,0.0538919368015595,0.0618023523534004,0.514309211190178,0.182883992090515,0.0649093931319703,0.0609552216611668,0.0566915037902495,0.00455638898096146,0,0.679608175495272,0.734645833805831
TCGA-DD-A1EA-01,0.136639805971978,0.0458951792741434,0.384233826423419,0.146353044013066,0.0979969678022607,0.0268411574995787,0.160510443282068,0.00152957573348602,0,0.696722048298975,0.739455992151892
TCGA-WQ-AB4B-01,0.0913181723418006,0.0393640017207749,0.610568666996378,0.106502352817284,0.0749253075540787,0.0269433860612287,0.0482369159928593,0.00214119651559572,0,0.768186396728824,0.642422057206921
TCGA-RC-A7SH-01,0.073548396003516,0.0778450537358277,0.408046672203881,0.146528870532552,0.118895030429642,0.0954123361720115,0.0769348161686037,0.00278882475396601,0,0.698591637173857,0.733856925824245
TCGA-BC-A10T-01,0.138435019910056,0.0283017006759496,0.615706571130286,0.0619464190947322,0.0793265750414427,0.0147773530677269,0.0597557088317229,0.00175065224808408,0,0.792378947892957,0.6125458755296
TCGA-DD-A11A-11,0.0848296067836532,0.0129709617430049,0.552734258064174,0.123748195433831,0.128911227182358,0.0420244821502926,0.0518024955061641,0.00297877313652271,0,0.708078548393383,0.707245311860149
TCGA-DD-A39W-01,0.147610881035075,0.0319064983594914,0.335585940917222,0.155450901454982,0.163363282265945,0.0521778780736718,0.112825018066204,0.00107959982740948,0,0.505618924216179,0.864203382707222
TCGA-RC-A6M5-01,0.114058486553625,0.0220443690577243,0.549340904224286,0.0732370814847142,0.145844923163999,0.0262769057248187,0.0605972772938898,0.00860005249694321,0,0.718055214891862,0.697303300910318
TCGA-UB-A7MD-01,0.112203161846463,0.0277337425659853,0.539551813402126,0.0944048149336241,0.0510120071845725,0.0166296750848179,0.158193626034315,0.00027115894809573,0,0.801127303603124,0.60838231635577
TCGA-2Y-A9H6-01,0.12540883867242,0,0.646051524654922,0.0604695146814746,0.106045811352055,0.0227281024034702,0.0383864367607001,0.00090977147495784,0,0.824844851252755,0.568585836298039
TCGA-5C-A9VG-01,0.144853092697277,0.0687211660576663,0.407728708931514,0.149761860018372,0.0685720243329209,0.0871971707566323,0.0723767592207814,0.000789217984834882,0,0.611963186981093,0.794856764394705
TCGA-CC-5264-01,0.141785392439048,0.082792888161245,0.420322017135792,0.155015811327045,0.0566624166231024,0.0321798756243669,0.109521377542111,0.00172022114728853,0,0.756171012738144,0.68611407090898
TCGA-DD-A4NS-01,0.139359213368473,0,0.526922724559414,0.074588428302726,0.11665368837776,0.0148933520682902,0.127357138293952,0.000225455029384714,0,0.829122432158473,0.579710234585851
TCGA-QA-A7B7-01,0.131180691240784,0.0196848541907605,0.575055334629448,0.0915917466022463,0.10114799526055,0.042999033761145,0.0340045803533503,0.00433576396171602,0,0.748138314633336,0.665356219830204
TCGA-DD-AAEB-01,0.127987389826224,0.00098993008556083,0.696094679758311,0.022243626082224,0.0735087107077404,0.00888473196202535,0.0680581926470043,0.00223273893091036,0,0.868345221503537,0.501409804551664
TCGA-DD-A3A6-01,0,0.193164851842678,0,0.444335536395318,0.0827096171578771,0.0313555347153305,0.248434459888796,0,0,0.196111543632369,0.982878365433093
TCGA-UB-A7MF-01,0.114341364164328,0.0372519305338052,0.541818445428334,0.122669615170049,0.0498007583210754,0.0312881320523093,0.0992086311134883,0.0036211232166104,0,0.807771696685474,0.601477705502619
TCGA-DD-AACW-01,0.118964372021963,0.0338489893486393,0.57233267762838,0.0779171451329547,0.0993932471490811,0.0305707099150236,0.0662248394870457,0.000748019316912116,0,0.782034201809105,0.627325292122323
TCGA-G3-A7M6-01,0.134362979436288,0.0585031785305473,0.316842913789308,0.175125452129305,0.136125575118642,0.0581706941995135,0.118206921368258,0.00266228542813709,0,0.753092954493938,0.732103087369761
TCGA-GJ-A6C0-01,0.0803432333315954,0.00786407487302791,0.543867630325717,0.0921169200995208,0.11569455145525,0.0306896112472417,0.128797668554087,0.000626310113560709,0,0.793071390853254,0.617303954103324
TCGA-DD-A3A3-01,0.0406568602106493,0.0606953916598927,0.557889588633812,0.09778209279175,0.0476904509946476,0.0573483273958336,0.135736843241483,0.00220044507193185,0,0.74180120659624,0.672962521177367
TCGA-DD-A116-11,0.0893165216830595,0,0.773111021310734,0,0.106176522422537,0.000957513275709387,0.02811399236372,0.00232442894424009,0,0.892516344443042,0.46520889173189
TCGA-WX-AA44-01,0.10502348585291,0.0377704837064096,0.430868967716234,0.151147184777349,0.0838469579014426,0.0452384284710351,0.144909854453769,0.00119463712085196,0,0.810644472686273,0.633145819240925
TCGA-MR-A520-01,0.107511864599745,0.0119908339836443,0.688575772747917,0.0425251591560447,0.0944286632309388,0.0221703199701311,0.0317093296455945,0.00108805666598363,0,0.835726514746316,0.55420675476991
