"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RGS2.1",0.000642701464291826,-0.905356953685276,0.025,0.129,1,"Cholangiocytes","RGS2"
"CYP4F2.1",0.00064718360217825,-0.566700524176945,0.025,0.133,1,"Cholangiocytes","CYP4F2"
"FAM134B.1",0.000653420454132597,0.348906264256077,0.202,0.103,1,"Cholangiocytes","FAM134B"
"MAFB.1",0.000661996483139138,-0.91658666144097,0.042,0.152,1,"Cholangiocytes","MAFB"
"TSPAN6.1",0.000662772795922474,0.284768066746866,0.244,0.132,1,"Cholangiocytes","TSPAN6"
"CD163.1",0.000665208645519085,-1.23354232954219,0.034,0.139,1,"Cholangiocytes","CD163"
"ARL3",0.000668777245897892,0.269579054733168,0.151,0.07,1,"Cholangiocytes","ARL3"
"SNRPC",0.000669789043972285,0.277112213647882,0.37,0.227,1,"Cholangiocytes","SNRPC"
"BPHL",0.00067844826277187,0.276903031533589,0.176,0.086,1,"Cholangiocytes","BPHL"
"ARHGAP30.1",0.000678670562793079,-0.7886980511575,0.017,0.116,1,"Cholangiocytes","ARHGAP30"
"OGFOD1",0.000683016596100492,0.258152608644207,0.101,0.039,1,"Cholangiocytes","OGFOD1"
"FAM26F",0.000687961303998093,-0.81214923556383,0.008,0.102,1,"Cholangiocytes","FAM26F"
"CFDP1",0.000698128955436848,0.362616086489127,0.361,0.223,1,"Cholangiocytes","CFDP1"
"PDIA5.1",0.00070116743953202,0.306124231348946,0.168,0.081,1,"Cholangiocytes","PDIA5"
"ABI3.1",0.000706552671824696,-0.74027982706263,0.017,0.115,1,"Cholangiocytes","ABI3"
"GNG2",0.000717417816712651,-0.742584474809778,0.008,0.102,1,"Cholangiocytes","GNG2"
"DDIT3",0.000718902838541947,0.314583582243193,0.16,0.075,1,"Cholangiocytes","DDIT3"
"RCL1.1",0.000723543232208275,-0.722262385849194,0.067,0.183,1,"Cholangiocytes","RCL1"
"ARRDC3",0.000729851650549432,-0.859462710798301,0.101,0.217,1,"Cholangiocytes","ARRDC3"
"ITIH4.1",0.000735381736932768,-0.719572423910953,0.017,0.116,1,"Cholangiocytes","ITIH4"
"GSS",0.000738069854327501,0.388260371109013,0.134,0.06,1,"Cholangiocytes","GSS"
"CPNE3",0.000741639205335711,0.287857236412315,0.319,0.189,1,"Cholangiocytes","CPNE3"
"SEC23A.1",0.000762524248642443,-0.760719451043013,0.084,0.2,1,"Cholangiocytes","SEC23A"
"SCD.1",0.000779927824597221,-1.02614863744236,0.16,0.282,1,"Cholangiocytes","SCD"
"ITM2A.1",0.000791021459761026,-0.789313889190277,0.017,0.113,1,"Cholangiocytes","ITM2A"
"PLGLB1.1",0.000791695678790604,-0.568298881623443,0.008,0.1,1,"Cholangiocytes","PLGLB1"
"ST13.1",0.000797521109263964,0.278227836475883,0.723,0.514,1,"Cholangiocytes","ST13"
"STK17A.1",0.000799174487342207,-0.928208873167204,0.042,0.147,1,"Cholangiocytes","STK17A"
"OTC.1",0.000810979970203945,-0.582908222111463,0.017,0.115,1,"Cholangiocytes","OTC"
"GCHFR.1",0.000813011578965469,-0.793267134494742,0.294,0.378,1,"Cholangiocytes","GCHFR"
"RP11-347P5.1.1",0.000814286293622446,-0.902805782065073,0.025,0.124,1,"Cholangiocytes","RP11-347P5.1"
"GLYATL1.1",0.000828233417115453,-0.641927489657786,0.076,0.197,1,"Cholangiocytes","GLYATL1"
"GADD45B",0.000839993820107942,0.342614203413354,0.437,0.283,1,"Cholangiocytes","GADD45B"
"SURF4.1",0.000855571229430181,-0.702076666427455,0.143,0.268,1,"Cholangiocytes","SURF4"
"FCGR3A.1",0.000865719128476876,-1.1384722872269,0.042,0.145,1,"Cholangiocytes","FCGR3A"
"IGFBP7.1",0.000875695944255732,-1.36668316470635,0.076,0.184,1,"Cholangiocytes","IGFBP7"
"SUMF2",0.00088137052449732,0.296267149420913,0.328,0.193,1,"Cholangiocytes","SUMF2"
"PDPR",0.000882773500947464,0.300461220777489,0.101,0.04,1,"Cholangiocytes","PDPR"
"RBM17",0.000883383159151234,0.261567830255566,0.319,0.188,1,"Cholangiocytes","RBM17"
"AHSA1",0.000885565190758353,0.348544805444299,0.21,0.111,1,"Cholangiocytes","AHSA1"
"SDS.1",0.000892576938651708,-0.840483930500187,0.092,0.211,1,"Cholangiocytes","SDS"
"ACTR2",0.000901060031219166,-0.792757215435281,0.235,0.343,1,"Cholangiocytes","ACTR2"
"STAT1",0.000908653757654942,0.336269031818444,0.227,0.122,1,"Cholangiocytes","STAT1"
"CRP.1",0.000911607820681258,-0.99646322355879,0.429,0.474,1,"Cholangiocytes","CRP"
"DMGDH.1",0.00092935065277282,-0.559836620940784,0.017,0.114,1,"Cholangiocytes","DMGDH"
"ECSIT.1",0.000933244753516563,0.253268535216995,0.202,0.105,1,"Cholangiocytes","ECSIT"
"KLRF1.1",0.000940626480506708,-1.11237293070934,0.025,0.122,1,"Cholangiocytes","KLRF1"
"VNN1",0.000950724972387142,0.355028867988885,0.16,0.078,1,"Cholangiocytes","VNN1"
"BRI3.1",0.000962222900492508,0.257298101912442,0.563,0.364,1,"Cholangiocytes","BRI3"
"TNFRSF1B.1",0.000980102703932237,-0.705797668988215,0.025,0.124,1,"Cholangiocytes","TNFRSF1B"
"CYP2C8.1",0.00100602420273384,-0.743541918441498,0.445,0.47,1,"Cholangiocytes","CYP2C8"
"IER3IP1",0.00102384086866457,0.251370435964057,0.395,0.245,1,"Cholangiocytes","IER3IP1"
"ATP5O",0.00102601215351984,0.275680389740044,0.723,0.493,1,"Cholangiocytes","ATP5O"
"RAB30-AS1",0.0010310422680722,0.25793170211542,0.151,0.071,1,"Cholangiocytes","RAB30-AS1"
"MT-ND6",0.00104090785764028,-0.376881611793414,0.697,0.708,1,"Cholangiocytes","MT-ND6"
"HMHA1.1",0.00104126621896639,-0.745047907681123,0.017,0.11,1,"Cholangiocytes","HMHA1"
"PC.1",0.00105173227260351,-0.703535132394883,0.067,0.179,1,"Cholangiocytes","PC"
"MRPL45",0.00105177005177131,0.271925910869272,0.176,0.088,1,"Cholangiocytes","MRPL45"
"GNPAT",0.00106250294271865,0.278513858452385,0.16,0.077,1,"Cholangiocytes","GNPAT"
"CCDC85B.1",0.00106696627654774,-0.819144578336091,0.168,0.283,1,"Cholangiocytes","CCDC85B"
"MRPL22",0.00108942443445796,0.279390834689102,0.294,0.174,1,"Cholangiocytes","MRPL22"
"PID1.1",0.00109651544212421,-0.656477750453921,0.042,0.144,1,"Cholangiocytes","PID1"
"PSENEN",0.00110845645676394,0.264235451208601,0.252,0.139,1,"Cholangiocytes","PSENEN"
"RGN.1",0.00111952479550312,-0.595107949588864,0.05,0.159,1,"Cholangiocytes","RGN"
"MIF",0.00113490213907877,0.310232725296998,0.773,0.577,1,"Cholangiocytes","MIF"
"NIT1.1",0.00113748285308953,0.285335521781238,0.193,0.1,1,"Cholangiocytes","NIT1"
"LCK.1",0.00114773314082823,-0.930642276386688,0.025,0.12,1,"Cholangiocytes","LCK"
"TMEM56.1",0.00116319657070467,-0.729522418947669,0.101,0.214,1,"Cholangiocytes","TMEM56"
"PER1",0.001175883024343,0.310146452810173,0.21,0.111,1,"Cholangiocytes","PER1"
"HOPX.1",0.00118020045798639,-1.00267632874893,0.017,0.108,1,"Cholangiocytes","HOPX"
"SLC10A1.1",0.00118232280672363,-0.622944832295076,0.034,0.133,1,"Cholangiocytes","SLC10A1"
"NR1I3.1",0.00118388726099627,-0.63884130770657,0.034,0.134,1,"Cholangiocytes","NR1I3"
"DUSP11",0.00119063105497919,0.314245264789692,0.151,0.072,1,"Cholangiocytes","DUSP11"
"C1S.1",0.00121559109612228,-0.792546947368508,0.513,0.49,1,"Cholangiocytes","C1S"
"GCH1.1",0.00126804567428706,-0.567632735213895,0.025,0.123,1,"Cholangiocytes","GCH1"
"APOL1",0.00126895147468282,-0.666657082075777,0.05,0.154,1,"Cholangiocytes","APOL1"
"COX7B.1",0.0013254893556623,0.305713228628813,0.882,0.635,1,"Cholangiocytes","COX7B"
"NCKAP1L.1",0.00133549407586338,-0.707621533411698,0.017,0.107,1,"Cholangiocytes","NCKAP1L"
"AP1S2.1",0.00134781268439413,-0.89554148494016,0.076,0.18,1,"Cholangiocytes","AP1S2"
"CTPS1",0.00139844568506687,0.307638996074667,0.109,0.047,1,"Cholangiocytes","CTPS1"
"SCARB1.1",0.00147621229192106,-0.701803978969723,0.05,0.154,1,"Cholangiocytes","SCARB1"
"SMAD5",0.00150819595336582,0.306194614622226,0.218,0.119,1,"Cholangiocytes","SMAD5"
"HIST1H1C.1",0.00150953227177531,-0.784730435932387,0.084,0.193,1,"Cholangiocytes","HIST1H1C"
"IL16",0.00157103134489364,-0.678067599819793,0.034,0.133,1,"Cholangiocytes","IL16"
"CD4.1",0.00158542569513033,-0.845394547594866,0.042,0.14,1,"Cholangiocytes","CD4"
"PDK4.1",0.0016671818462793,-0.795326651863705,0.118,0.231,1,"Cholangiocytes","PDK4"
"CD55",0.00168763247056597,-0.781989047899388,0.025,0.115,1,"Cholangiocytes","CD55"
"SH3BP5.1",0.00172016650634913,-0.637406840844526,0.034,0.131,1,"Cholangiocytes","SH3BP5"
"RAMP3.1",0.00175617319300247,-0.903712093281495,0.017,0.104,1,"Cholangiocytes","RAMP3"
"ORAI3",0.00178315773304917,-0.596907102962179,0.034,0.128,1,"Cholangiocytes","ORAI3"
"MED24",0.00179804190940692,0.250100949642452,0.101,0.042,1,"Cholangiocytes","MED24"
"DESI2",0.00180449147559558,0.271043658886502,0.143,0.068,1,"Cholangiocytes","DESI2"
"NDUFB4.1",0.00181620874315161,0.290466077856159,0.672,0.503,1,"Cholangiocytes","NDUFB4"
"TMPRSS6.1",0.00183675971477919,-0.593440848733541,0.017,0.104,1,"Cholangiocytes","TMPRSS6"
"NDUFA1.1",0.00184344731924385,0.287450281718966,0.874,0.666,1,"Cholangiocytes","NDUFA1"
"CMSS1",0.00184458551303409,0.328845595563988,0.193,0.104,1,"Cholangiocytes","CMSS1"
"OAT.1",0.00184904387276795,-0.74826350199614,0.076,0.178,1,"Cholangiocytes","OAT"
"SLC39A14.1",0.00184932012847575,-0.833243949393288,0.235,0.33,1,"Cholangiocytes","SLC39A14"
"CREB3L3.1",0.00189805080875815,-0.449166425934217,0.017,0.106,1,"Cholangiocytes","CREB3L3"
"GCKR.1",0.00191472594577063,-0.544433875236172,0.017,0.104,1,"Cholangiocytes","GCKR"
"SEPT6",0.00195206685853903,-0.78146676381561,0.042,0.135,1,"Cholangiocytes","SEPT6"
"CTH.1",0.00199620942109157,-0.628285037652934,0.042,0.139,1,"Cholangiocytes","CTH"
"CMTM6",0.00200320435007371,-0.632432617070817,0.294,0.397,1,"Cholangiocytes","CMTM6"
"GGH.1",0.0020405616061751,-0.768565104615845,0.092,0.196,1,"Cholangiocytes","GGH"
"LTB.1",0.00209356612725913,-0.919684181407784,0.017,0.102,1,"Cholangiocytes","LTB"
"HSD17B13.1",0.00210893868063996,-0.600851801457584,0.025,0.113,1,"Cholangiocytes","HSD17B13"
"UQCRH.1",0.00213579042209138,0.280586614228306,0.84,0.65,1,"Cholangiocytes","UQCRH"
"ABCC9.1",0.00221122799105589,-0.451268962249991,0.017,0.104,1,"Cholangiocytes","ABCC9"
"CMTM3.1",0.00221161965556632,-0.537385984602377,0.017,0.103,1,"Cholangiocytes","CMTM3"
"BCL3",0.00221443686192968,0.276691240955924,0.16,0.081,1,"Cholangiocytes","BCL3"
"KIF1C",0.00221855407581029,0.305512246842145,0.218,0.122,1,"Cholangiocytes","KIF1C"
"MAN1A1",0.00224055941576754,-0.783913744372839,0.21,0.306,1,"Cholangiocytes","MAN1A1"
"ST3GAL6",0.00232870205960655,-0.507249614936724,0.025,0.114,1,"Cholangiocytes","ST3GAL6"
"GPR65.1",0.00243361958670794,-0.70302764937744,0.025,0.112,1,"Cholangiocytes","GPR65"
"PDCD11",0.00245025271897349,0.296518231376157,0.118,0.054,1,"Cholangiocytes","PDCD11"
"DHRS1.1",0.00248694555594642,0.294187817177389,0.244,0.141,1,"Cholangiocytes","DHRS1"
"ST6GAL1.1",0.00250040976714744,-0.632362287707041,0.353,0.434,1,"Cholangiocytes","ST6GAL1"
"GLUD1.1",0.00252209844639144,-0.755992241790037,0.261,0.346,1,"Cholangiocytes","GLUD1"
"SMIM19.1",0.00255620462588677,0.266843414635209,0.328,0.206,1,"Cholangiocytes","SMIM19"
"ABAT.1",0.00258692880360666,-0.666421291132606,0.118,0.224,1,"Cholangiocytes","ABAT"
"SEPT7",0.00266347473826849,-0.876269648249822,0.235,0.322,1,"Cholangiocytes","SEPT7"
"ALDH4A1.1",0.00266908241208614,-0.759468933131166,0.176,0.28,1,"Cholangiocytes","ALDH4A1"
"FAM65B",0.00278907938735207,-0.763911327830335,0.025,0.109,1,"Cholangiocytes","FAM65B"
"CRYL1.1",0.00290145559061873,-0.698341458176284,0.185,0.285,1,"Cholangiocytes","CRYL1"
"SC5D.1",0.00291797136280092,-0.870557451157209,0.118,0.218,1,"Cholangiocytes","SC5D"
"SHMT2.1",0.00293093221055114,-0.657031694379,0.118,0.223,1,"Cholangiocytes","SHMT2"
"TMEM14A.1",0.00294492352186705,0.27467533058942,0.269,0.162,1,"Cholangiocytes","TMEM14A"
"SHFM1.1",0.00301618320091318,-0.452502418488195,0.613,0.575,1,"Cholangiocytes","SHFM1"
"CD44.1",0.00301772653488717,-1.0199856477185,0.118,0.21,1,"Cholangiocytes","CD44"
"HAAO.1",0.00307003673778227,-0.665709316627995,0.084,0.181,1,"Cholangiocytes","HAAO"
"SORL1",0.00312082819775624,-0.693898920808658,0.092,0.192,1,"Cholangiocytes","SORL1"
"ACADSB.1",0.00312659313595445,-0.705914978190801,0.202,0.303,1,"Cholangiocytes","ACADSB"
"MSMO1.1",0.00314890939656661,-0.860837891351475,0.185,0.287,1,"Cholangiocytes","MSMO1"
"ENO1.1",0.00316060380772255,0.30742795674949,0.664,0.487,1,"Cholangiocytes","ENO1"
"FERMT3",0.00321404751987526,-0.663370300715631,0.025,0.107,1,"Cholangiocytes","FERMT3"
"LINC00936.1",0.0032283759852489,-0.763442895508004,0.025,0.106,1,"Cholangiocytes","LINC00936"
"NDUFS3",0.00324172494786501,0.258358182737244,0.353,0.224,1,"Cholangiocytes","NDUFS3"
"CD36.1",0.00325762492298036,-0.69185889705087,0.025,0.11,1,"Cholangiocytes","CD36"
"KIF22.1",0.00326902993192983,-0.732712633849367,0.269,0.348,1,"Cholangiocytes","KIF22"
"ARID5A.1",0.00329141693280676,-0.661440601034599,0.034,0.118,1,"Cholangiocytes","ARID5A"
"ADGRE5.1",0.00330769906476477,-0.804657603929986,0.059,0.15,1,"Cholangiocytes","ADGRE5"
"RLIM",0.00333986540782308,0.282578470178996,0.101,0.044,1,"Cholangiocytes","RLIM"
"PKP2",0.00334370396213923,0.271368326743611,0.126,0.061,1,"Cholangiocytes","PKP2"
"MAGED1.1",0.00336275794034542,0.366234996978022,0.185,0.102,1,"Cholangiocytes","MAGED1"
"PQLC1.1",0.00349724950852589,-0.703634595769049,0.101,0.198,1,"Cholangiocytes","PQLC1"
"NCF1.1",0.00359125559908238,-0.71541862621799,0.025,0.106,1,"Cholangiocytes","NCF1"
"NUCKS1.1",0.00360583320374675,0.259347258039009,0.773,0.544,1,"Cholangiocytes","NUCKS1"
"IDH1.1",0.0037342301601672,-0.668904036291041,0.202,0.303,1,"Cholangiocytes","IDH1"
"CLEC2D.1",0.00384425070930823,-0.707492789876726,0.025,0.105,1,"Cholangiocytes","CLEC2D"
"PSMG4",0.00388807608365364,0.34177846761995,0.193,0.11,1,"Cholangiocytes","PSMG4"
"ENPP1.1",0.00396046640623656,-0.558794288032805,0.034,0.117,1,"Cholangiocytes","ENPP1"
"C4BPB.1",0.00400700934043399,-0.700795291994083,0.21,0.3,1,"Cholangiocytes","C4BPB"
"LEPR.1",0.00401100643289857,-0.670818041191376,0.067,0.16,1,"Cholangiocytes","LEPR"
"BMS1",0.00402475579233756,0.250021459622286,0.118,0.056,1,"Cholangiocytes","BMS1"
"TGFBI.1",0.00404817030497494,-0.662112420500979,0.025,0.105,1,"Cholangiocytes","TGFBI"
"SH3BP2",0.00407695141473978,-0.692470899016498,0.05,0.136,1,"Cholangiocytes","SH3BP2"
"NET1",0.004183018979935,0.258408763546287,0.16,0.085,1,"Cholangiocytes","NET1"
"TXN.1",0.00419805061639851,0.254642232987503,0.773,0.549,1,"Cholangiocytes","TXN"
"FKBP11.1",0.00425144678330419,-0.917314985210027,0.16,0.254,1,"Cholangiocytes","FKBP11"
"ATM",0.00448065645480592,-0.730228394335048,0.076,0.167,1,"Cholangiocytes","ATM"
"KCTD12",0.00451847358711901,-0.759409076862119,0.025,0.102,1,"Cholangiocytes","KCTD12"
"STK17B.1",0.00452340158499963,-0.856301261872126,0.067,0.154,1,"Cholangiocytes","STK17B"
"THRSP.1",0.00475035022197993,-0.605362989118695,0.025,0.103,1,"Cholangiocytes","THRSP"
"SAMHD1",0.00478723340677579,-0.606101740995699,0.067,0.161,1,"Cholangiocytes","SAMHD1"
"GNE.1",0.00479251919538902,-0.550096788934095,0.042,0.126,1,"Cholangiocytes","GNE"
"ABCA6.1",0.00483019821218918,-0.532808342785208,0.034,0.115,1,"Cholangiocytes","ABCA6"
"CHN2.1",0.0048863498751722,-0.523416886482349,0.034,0.114,1,"Cholangiocytes","CHN2"
"MRC1.1",0.00528324282017582,-0.888676250059354,0.059,0.144,1,"Cholangiocytes","MRC1"
"ENTPD5.1",0.00531769437611568,-0.611954210807367,0.059,0.144,1,"Cholangiocytes","ENTPD5"
"HLA-DPB1.1",0.00532067382100096,-1.03421223204967,0.143,0.232,1,"Cholangiocytes","HLA-DPB1"
"FAH.1",0.00534231059965281,-0.682693212252627,0.126,0.219,1,"Cholangiocytes","FAH"
"CARD8.1",0.00538122041162775,-0.620292224452171,0.059,0.147,1,"Cholangiocytes","CARD8"
"RHOG.1",0.00554109974035288,-0.846833490784796,0.118,0.205,1,"Cholangiocytes","RHOG"
"MT1M.1",0.00563437858736318,-0.881959110662667,0.429,0.434,1,"Cholangiocytes","MT1M"
"SPCS3.1",0.00568197632293113,-0.659372548982887,0.16,0.257,1,"Cholangiocytes","SPCS3"
"ANGPTL8.1",0.00579416700314234,-0.667982940851758,0.034,0.11,1,"Cholangiocytes","ANGPTL8"
"PAPSS2.1",0.00588765754773569,-0.546477061906141,0.05,0.135,1,"Cholangiocytes","PAPSS2"
"NUDT8.1",0.00601406663452487,-0.641486568920399,0.092,0.184,1,"Cholangiocytes","NUDT8"
"PROC.1",0.00606953835521865,-0.789200836006708,0.202,0.285,1,"Cholangiocytes","PROC"
"PRKAG2.1",0.00617111169130455,-0.589502450167711,0.05,0.133,1,"Cholangiocytes","PRKAG2"
"ADH1A.1",0.00624403857200516,-0.606207105008123,0.076,0.164,1,"Cholangiocytes","ADH1A"
"EGFL7.1",0.00625669708946109,-0.790578559169816,0.034,0.109,1,"Cholangiocytes","EGFL7"
"RNASE6.1",0.00695081039880143,-0.788336877098324,0.042,0.12,1,"Cholangiocytes","RNASE6"
"CHST12.1",0.00702117862912347,-0.857546193750363,0.084,0.166,1,"Cholangiocytes","CHST12"
"ALDOB.1",0.00713748724891755,-0.533404651452206,0.462,0.494,1,"Cholangiocytes","ALDOB"
"NNT.1",0.00715539835269718,-0.66700207249513,0.176,0.266,1,"Cholangiocytes","NNT"
"APOBEC3G.1",0.00721323423322091,-0.590715239701088,0.034,0.11,1,"Cholangiocytes","APOBEC3G"
"ABCA1.1",0.00721578826261575,-0.672074436883395,0.126,0.215,1,"Cholangiocytes","ABCA1"
"MTHFD1.1",0.00725286027240594,-0.562860717909654,0.076,0.163,1,"Cholangiocytes","MTHFD1"
"C4orf3",0.00729425651426505,-0.461588272030851,0.504,0.523,1,"Cholangiocytes","C4orf3"
"MSRB1.1",0.0074198142607753,-0.664264017979529,0.176,0.263,1,"Cholangiocytes","MSRB1"
"LIFR.1",0.00741990803995263,-0.872377702071098,0.042,0.12,1,"Cholangiocytes","LIFR"
"NOP10",0.00742423851572249,-0.461360462829707,0.471,0.516,1,"Cholangiocytes","NOP10"
"CSK.1",0.00780289469657223,-0.633059930332341,0.059,0.14,1,"Cholangiocytes","CSK"
"APBB1IP.1",0.0079064296566052,-0.677522492036262,0.05,0.128,1,"Cholangiocytes","APBB1IP"
"STIP1",0.00845082894028346,0.25537058039357,0.151,0.083,1,"Cholangiocytes","STIP1"
"STAB1.1",0.00880226281700132,-0.902578928452619,0.05,0.127,1,"Cholangiocytes","STAB1"
"GNG11.1",0.00888667567187564,-0.727095864080013,0.05,0.13,1,"Cholangiocytes","GNG11"
"GPT2.1",0.00890005429000445,-0.507056643656601,0.05,0.129,1,"Cholangiocytes","GPT2"
"IGFBP4.1",0.00910911154227665,-0.675793267398342,0.345,0.393,1,"Cholangiocytes","IGFBP4"
"FLI1.1",0.00914131912886129,-0.561839575843023,0.034,0.105,1,"Cholangiocytes","FLI1"
"PIK3R1.1",0.00937530445329281,-0.623888156696705,0.176,0.264,1,"Cholangiocytes","PIK3R1"
"HSP90B1.1",0.00971318929468473,-0.458938548444938,0.639,0.594,1,"Cholangiocytes","HSP90B1"
"MARCO",0,3.80228740777806,0.918,0.034,0,"Non-inflammatory_Macrophage","MARCO"
"CD5L",0,3.56670645800286,0.828,0.011,0,"Non-inflammatory_Macrophage","CD5L"
"C1QB",0,3.2824211943951,0.995,0.108,0,"Non-inflammatory_Macrophage","C1QB"
"VCAM1.1",0,3.24467359374435,0.763,0.032,0,"Non-inflammatory_Macrophage","VCAM1"
"C1QA",0,3.17975372861763,0.997,0.134,0,"Non-inflammatory_Macrophage","C1QA"
"MS4A7.2",0,3.16858077680779,0.921,0.068,0,"Non-inflammatory_Macrophage","MS4A7"
"CD163.2",0,3.08983623437789,0.923,0.1,0,"Non-inflammatory_Macrophage","CD163"
"C1QC.1",0,3.07932948138999,0.945,0.078,0,"Non-inflammatory_Macrophage","C1QC"
"HMOX1",0,2.98850331462734,0.821,0.089,0,"Non-inflammatory_Macrophage","HMOX1"
"FCGR3A.2",0,2.68870814237409,0.884,0.109,0,"Non-inflammatory_Macrophage","FCGR3A"
"RBP7",0,2.65819565542143,0.781,0.069,0,"Non-inflammatory_Macrophage","RBP7"
"LIPA",0,2.61384777337123,0.873,0.162,0,"Non-inflammatory_Macrophage","LIPA"
"MSR1",0,2.5979818157147,0.734,0.035,0,"Non-inflammatory_Macrophage","MSR1"
"FOLR2",0,2.58749891922376,0.668,0.021,0,"Non-inflammatory_Macrophage","FOLR2"
"AIF1.2",0,2.57992850032798,0.96,0.146,0,"Non-inflammatory_Macrophage","AIF1"
"MS4A6A.2",0,2.54908351792706,0.934,0.165,0,"Non-inflammatory_Macrophage","MS4A6A"
"MS4A4A.1",0,2.52782908294478,0.736,0.06,0,"Non-inflammatory_Macrophage","MS4A4A"
"CXCL12",0,2.48785202679248,0.636,0.021,0,"Non-inflammatory_Macrophage","CXCL12"
"LYVE1.1",0,2.48469525945857,0.691,0.056,0,"Non-inflammatory_Macrophage","LYVE1"
"AXL",0,2.44026668309228,0.625,0.015,0,"Non-inflammatory_Macrophage","AXL"
"LY96.2",0,2.41551483742917,0.749,0.104,0,"Non-inflammatory_Macrophage","LY96"
"HLA-DRA",0,2.40121037715853,0.979,0.213,0,"Non-inflammatory_Macrophage","HLA-DRA"
"LST1.2",0,2.38236800375488,0.842,0.124,0,"Non-inflammatory_Macrophage","LST1"
"MPEG1",0,2.37653658773397,0.744,0.062,0,"Non-inflammatory_Macrophage","MPEG1"
"CD68.1",0,2.35245064152192,0.755,0.105,0,"Non-inflammatory_Macrophage","CD68"
"PLTP.1",0,2.34469318829977,0.636,0.057,0,"Non-inflammatory_Macrophage","PLTP"
"SLC7A7",0,2.33455385691672,0.707,0.066,0,"Non-inflammatory_Macrophage","SLC7A7"
"BASP1.1",0,2.29554118244357,0.649,0.054,0,"Non-inflammatory_Macrophage","BASP1"
"VSIG4",0,2.26759253077839,0.702,0.062,0,"Non-inflammatory_Macrophage","VSIG4"
"LINC01272",0,2.23400360714128,0.609,0.04,0,"Non-inflammatory_Macrophage","LINC01272"
"ITLN1",0,2.22978322136937,0.501,0.01,0,"Non-inflammatory_Macrophage","ITLN1"
"EPB41L2.1",0,2.19073227676283,0.602,0.042,0,"Non-inflammatory_Macrophage","EPB41L2"
"SDC3",0,2.18998843358999,0.488,0.018,0,"Non-inflammatory_Macrophage","SDC3"
"CETP.1",0,2.17244485992887,0.515,0.028,0,"Non-inflammatory_Macrophage","CETP"
"LILRB5",0,2.09295579834926,0.491,0.011,0,"Non-inflammatory_Macrophage","LILRB5"
"GPNMB",0,2.06633569125698,0.478,0.022,0,"Non-inflammatory_Macrophage","GPNMB"
"CPVL",0,2.05690453420835,0.559,0.045,0,"Non-inflammatory_Macrophage","CPVL"
"CSF1R",0,1.99166211271426,0.549,0.042,0,"Non-inflammatory_Macrophage","CSF1R"
"TMIGD3",0,1.98510305953157,0.393,0.02,0,"Non-inflammatory_Macrophage","TMIGD3"
"ADAP2",0,1.96453418445104,0.499,0.029,0,"Non-inflammatory_Macrophage","ADAP2"
"RGL1.1",0,1.90772429041413,0.485,0.027,0,"Non-inflammatory_Macrophage","RGL1"
"CD84",0,1.90566718310229,0.554,0.048,0,"Non-inflammatory_Macrophage","CD84"
"SIGLEC1",0,1.83692257892799,0.43,0.007,0,"Non-inflammatory_Macrophage","SIGLEC1"
"GPR34",0,1.75837460283414,0.456,0.028,0,"Non-inflammatory_Macrophage","GPR34"
"P2RY13",0,1.69650217181508,0.414,0.017,0,"Non-inflammatory_Macrophage","P2RY13"
"ADORA3",0,1.69204534173866,0.385,0.009,0,"Non-inflammatory_Macrophage","ADORA3"
"TIMD4",0,1.69036979745111,0.343,0.007,0,"Non-inflammatory_Macrophage","TIMD4"
"EBI3",0,1.59864977698092,0.388,0.015,0,"Non-inflammatory_Macrophage","EBI3"
"CR1",0,1.53471775904189,0.346,0.007,0,"Non-inflammatory_Macrophage","CR1"
"TNFRSF21.1",0,1.36798135362655,0.306,0.008,0,"Non-inflammatory_Macrophage","TNFRSF21"
"NDST3",0,1.31674815301875,0.285,0.001,0,"Non-inflammatory_Macrophage","NDST3"
"CREG1",7.69177286020319e-308,2.45530385458655,0.865,0.17,1.53889299614085e-303,"Non-inflammatory_Macrophage","CREG1"
