"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DCAF10.1",9.95575096053097e-24,0.313575506475965,0.233,0.06,1.9988161203458e-19,"Fibroblasts","DCAF10"
"SLC26A2.1",1.01206534169434e-23,0.274701143950311,0.216,0.053,2.03192358651973e-19,"Fibroblasts","SLC26A2"
"PIAS3",1.03349620000724e-23,0.302944101651587,0.178,0.039,2.07495032075454e-19,"Fibroblasts","PIAS3"
"MPHOSPH10.1",1.05058742739067e-23,0.273739091171275,0.479,0.168,2.10926437797225e-19,"Fibroblasts","MPHOSPH10"
"ADH5.2",1.06982812172606e-23,0.394420793906725,0.716,0.272,2.14789391998941e-19,"Fibroblasts","ADH5"
"LCK.3",1.08277782391639e-23,-1.81830757446619,0.013,0.324,2.17389303707695e-19,"Fibroblasts","LCK"
"SRSF7.3",1.09354396640434e-23,-0.679552026493416,0.89,0.729,2.19550822135e-19,"Fibroblasts","SRSF7"
"TFG.1",1.09644246167683e-23,0.393124019647489,0.513,0.189,2.20132753030858e-19,"Fibroblasts","TFG"
"YIF1A.1",1.12447008979485e-23,0.422147979475886,0.746,0.29,2.25759859928112e-19,"Fibroblasts","YIF1A"
"ERVK3-1",1.13563176758072e-23,0.275527166372539,0.271,0.076,2.2800078997718e-19,"Fibroblasts","ERVK3-1"
"GNB5.1",1.15918858592107e-23,0.268534868588029,0.343,0.106,2.32730292395373e-19,"Fibroblasts","GNB5"
"TMEM5.1",1.17780824204041e-23,0.311470680627099,0.212,0.052,2.36468560754453e-19,"Fibroblasts","TMEM5"
"TPI1.1",1.19240535484521e-23,-0.329205223369501,1,0.755,2.39399223092274e-19,"Fibroblasts","TPI1"
"ZCCHC7",1.24954261402802e-23,0.259278803843216,0.331,0.101,2.50870670618406e-19,"Fibroblasts","ZCCHC7"
"GFPT1.1",1.34413785218624e-23,0.333020474637188,0.331,0.102,2.69862556583432e-19,"Fibroblasts","GFPT1"
"CPEB4.2",1.35818074848725e-23,0.374347510411095,0.415,0.14,2.72681948873786e-19,"Fibroblasts","CPEB4"
"TAGLN2.3",1.40444564745134e-23,-0.371414689702096,0.992,0.79,2.81970552638805e-19,"Fibroblasts","TAGLN2"
"EIF3K.1",1.4616906354276e-23,-0.365886352160722,0.992,0.773,2.93463628874799e-19,"Fibroblasts","EIF3K"
"EIF2B4",1.48611130556883e-23,0.267826276286547,0.36,0.114,2.98366566819055e-19,"Fibroblasts","EIF2B4"
"CD3G.3",1.57629670765363e-23,-1.83286222953555,0.017,0.326,3.16473089995619e-19,"Fibroblasts","CD3G"
"AAMDC.1",1.61397291542509e-23,0.436064488871349,0.576,0.216,3.24037342229895e-19,"Fibroblasts","AAMDC"
"NDUFAF2",1.66755885607205e-23,0.348357902835584,0.5,0.181,3.34795791533586e-19,"Fibroblasts","NDUFAF2"
"YWHAH.2",1.6791381907862e-23,0.331823381586296,0.432,0.148,3.37120574564146e-19,"Fibroblasts","YWHAH"
"ZNF22",1.69113067778116e-23,0.340912409357282,0.534,0.195,3.39528306178123e-19,"Fibroblasts","ZNF22"
"L3HYPDH",1.70552357629818e-23,0.281114088073539,0.123,0.021,3.42417968413385e-19,"Fibroblasts","L3HYPDH"
"RAF1",1.76235300500679e-23,0.297556787412319,0.466,0.163,3.53827612815212e-19,"Fibroblasts","RAF1"
"SNX12",1.90992842686708e-23,0.283383356495328,0.237,0.062,3.83456330262103e-19,"Fibroblasts","SNX12"
"CEP57L1",1.94964934285891e-23,0.323601696780114,0.195,0.046,3.91431098565782e-19,"Fibroblasts","CEP57L1"
"TMEM14C.3",2.03977254655132e-23,0.510327506050395,0.936,0.381,4.09525134171108e-19,"Fibroblasts","TMEM14C"
"FKTN",2.04077803279797e-23,0.256961776952383,0.119,0.02,4.09727005644848e-19,"Fibroblasts","FKTN"
"RBM43",2.09073085027843e-23,0.261542805999367,0.186,0.042,4.19756032810401e-19,"Fibroblasts","RBM43"
"ZNF189",2.10066922730101e-23,0.319464174031962,0.208,0.051,4.21751360765224e-19,"Fibroblasts","ZNF189"
"ANAPC10",2.35284535810728e-23,0.301746043002781,0.314,0.095,4.72380762547199e-19,"Fibroblasts","ANAPC10"
"BDH2.1",2.37025897218769e-23,0.335955532891779,0.352,0.112,4.75876893846122e-19,"Fibroblasts","BDH2"
"IGBP1",2.37629603932619e-23,0.29348606125448,0.699,0.268,4.77088955815518e-19,"Fibroblasts","IGBP1"
"UBTD1",2.39718443713656e-23,0.268298424208955,0.14,0.026,4.81282719443908e-19,"Fibroblasts","UBTD1"
"LATS2",2.43241833776937e-23,0.307625875227798,0.216,0.054,4.88356629673956e-19,"Fibroblasts","LATS2"
"MMGT1.1",2.46799290551125e-23,0.254051879706191,0.233,0.06,4.95498935639494e-19,"Fibroblasts","MMGT1"
"FEM1B",2.49174482123295e-23,0.267819406698072,0.229,0.059,5.00267607758939e-19,"Fibroblasts","FEM1B"
"COL15A1",2.5605976488735e-23,0.374391355326994,0.216,0.054,5.14091189964332e-19,"Fibroblasts","COL15A1"
"OCIAD2.2",2.65076543979528e-23,-1.4293568555349,0.136,0.423,5.32194177347699e-19,"Fibroblasts","OCIAD2"
"SPTBN1.3",2.70447655163977e-23,0.387119579130486,0.648,0.247,5.42977757272717e-19,"Fibroblasts","SPTBN1"
"TP53INP2.1",2.75693148821945e-23,0.324618163055506,0.242,0.065,5.53509134889818e-19,"Fibroblasts","TP53INP2"
"TAF9B",3.14275305646852e-23,0.291777666623671,0.216,0.054,6.30970531147185e-19,"Fibroblasts","TAF9B"
"RP3-395M20.12",3.30546367702315e-23,0.258328946766105,0.216,0.054,6.63637942435938e-19,"Fibroblasts","RP3-395M20.12"
"CLIP1",3.47233333922331e-23,0.302366477362332,0.5,0.179,6.97140364515864e-19,"Fibroblasts","CLIP1"
"AGRN.1",3.52192550409298e-23,0.335733178129354,0.263,0.073,7.07096983456748e-19,"Fibroblasts","AGRN"
"CNOT4",3.5364955495954e-23,0.268827878143095,0.572,0.211,7.10022211492268e-19,"Fibroblasts","CNOT4"
"CLEC2D.4",3.58111740712983e-23,-1.80248726275692,0.051,0.354,7.18980941829456e-19,"Fibroblasts","CLEC2D"
"RNF8.1",3.60907880725203e-23,0.306327585073015,0.331,0.103,7.2459475213199e-19,"Fibroblasts","RNF8"
"FAM73A.1",3.81407711234686e-23,0.28770641309595,0.271,0.077,7.6575226184588e-19,"Fibroblasts","FAM73A"
"PLOD1.1",3.81514125632844e-23,0.417777222076681,0.398,0.134,7.6596591003306e-19,"Fibroblasts","PLOD1"
"ZFP91.1",3.82670011533416e-23,0.296438621487788,0.314,0.095,7.6828658215564e-19,"Fibroblasts","ZFP91"
"SESTD1.2",3.95041773811415e-23,0.321067863427113,0.229,0.059,7.93125369281178e-19,"Fibroblasts","SESTD1"
"THYN1",4.02677861032574e-23,0.281045187524934,0.508,0.183,8.08456341595099e-19,"Fibroblasts","THYN1"
"DYRK3",4.25328299744333e-23,0.263700928246367,0.127,0.023,8.53931627396696e-19,"Fibroblasts","DYRK3"
"CACFD1.1",4.38626044698717e-23,0.321849391277539,0.165,0.036,8.80629509941614e-19,"Fibroblasts","CACFD1"
"PPDPF.2",4.39701870171926e-23,-0.425310355712126,0.975,0.79,8.82789444744176e-19,"Fibroblasts","PPDPF"
"SMIM8",4.42126523803923e-23,0.319152974613864,0.267,0.076,8.87657421841135e-19,"Fibroblasts","SMIM8"
"CHMP1A",4.51074432086097e-23,0.309430102952474,0.403,0.135,9.05622137299256e-19,"Fibroblasts","CHMP1A"
"DRG2",4.58693439738165e-23,0.274195467527179,0.297,0.088,9.20918818962315e-19,"Fibroblasts","DRG2"
"HIPK3.1",4.59297091826266e-23,0.30284126914504,0.314,0.095,9.22130771259594e-19,"Fibroblasts","HIPK3"
"PVRL2.2",4.73163205758119e-23,0.381302253069517,0.386,0.128,9.49969768200576e-19,"Fibroblasts","PVRL2"
"KDELR1.2",4.75972128588294e-23,0.488373881697177,0.864,0.348,9.55609242566719e-19,"Fibroblasts","KDELR1"
"ARFRP1",5.39630040716903e-23,0.292165932400034,0.403,0.136,1.08341523274733e-18,"Fibroblasts","ARFRP1"
"COPS2",5.42903285794597e-23,0.286179614234026,0.496,0.179,1.08998692688981e-18,"Fibroblasts","COPS2"
"GTF2F1",5.4827314093511e-23,0.275594454837885,0.504,0.181,1.10076798505542e-18,"Fibroblasts","GTF2F1"
"KLHL9",6.23272275040172e-23,0.283139117471597,0.212,0.053,1.25134374659815e-18,"Fibroblasts","KLHL9"
"NUMA1",6.32407579927268e-23,0.279065300176367,0.356,0.114,1.26968469821998e-18,"Fibroblasts","NUMA1"
"NR2F1",6.40514787702008e-23,0.412435595967939,0.225,0.059,1.28596153926932e-18,"Fibroblasts","NR2F1"
"PRADC1",6.72367574709126e-23,0.331755059223026,0.254,0.071,1.34991237974351e-18,"Fibroblasts","PRADC1"
"ROCK1",6.88027279341327e-23,0.319300483076778,0.826,0.326,1.38135236873358e-18,"Fibroblasts","ROCK1"
"NHLRC2.1",7.02091932247592e-23,0.292480531864034,0.178,0.04,1.40958997237349e-18,"Fibroblasts","NHLRC2"
"TWF1",7.09702227807671e-23,0.307226058470706,0.377,0.124,1.42486916276946e-18,"Fibroblasts","TWF1"
"UTP3",7.11747441145585e-23,0.30624041420686,0.267,0.076,1.42897533758799e-18,"Fibroblasts","UTP3"
"RAB3GAP1",7.1526982142459e-23,0.286271353751705,0.288,0.084,1.43604722047415e-18,"Fibroblasts","RAB3GAP1"
"SERPINA1.3",7.62981165583217e-23,-1.63093043664511,0.013,0.315,1.53183728614143e-18,"Fibroblasts","SERPINA1"
"QTRT1.1",8.49237647734927e-23,0.320097107234884,0.39,0.131,1.70501442535741e-18,"Fibroblasts","QTRT1"
"SPPL2B",8.94533287896211e-23,0.311124892846284,0.203,0.05,1.79595448210922e-18,"Fibroblasts","SPPL2B"
"CDC73",9.32686192927323e-23,0.256211495741512,0.475,0.168,1.87255406954019e-18,"Fibroblasts","CDC73"
"PLA2G4C.1",9.47919751317001e-23,0.342829042976399,0.199,0.048,1.90313848471914e-18,"Fibroblasts","PLA2G4C"
"SPATS2.2",9.49182213972039e-23,0.387087356271141,0.39,0.132,1.90567313099166e-18,"Fibroblasts","SPATS2"
"TTC1",9.56174575353086e-23,0.293610393304096,0.636,0.242,1.91971169493639e-18,"Fibroblasts","TTC1"
"SIGIRR.1",1.04532896677209e-22,0.291026434906911,0.695,0.266,2.09870696658833e-18,"Fibroblasts","SIGIRR"
"NOLC1",1.06048773071106e-22,0.258263132649708,0.424,0.145,2.12914121694861e-18,"Fibroblasts","NOLC1"
"ATP6V0A1.2",1.13126373001062e-22,0.350998934764604,0.28,0.082,2.27123819074233e-18,"Fibroblasts","ATP6V0A1"
"MORN2.2",1.1425929262842e-22,0.379836879910697,0.297,0.09,2.29398381810079e-18,"Fibroblasts","MORN2"
"ARMC10",1.15254924905085e-22,0.284512751018921,0.157,0.033,2.31397312731938e-18,"Fibroblasts","ARMC10"
"ATG101.1",1.1652856146866e-22,0.329591356594508,0.593,0.228,2.33954392860628e-18,"Fibroblasts","ATG101"
"NDUFS4.2",1.18123419379536e-22,0.443183857663176,0.852,0.34,2.37156389088295e-18,"Fibroblasts","NDUFS4"
"VAV2",1.24712767586845e-22,0.257481348991904,0.119,0.02,2.50385823484109e-18,"Fibroblasts","VAV2"
"COL4A3BP",1.2517372032754e-22,0.259580866437442,0.331,0.103,2.51311278301602e-18,"Fibroblasts","COL4A3BP"
"MPZL1.1",1.31983125266108e-22,0.390230339060295,0.271,0.079,2.64982520596766e-18,"Fibroblasts","MPZL1"
"QARS",1.34075700387839e-22,0.287376891699503,0.53,0.196,2.69183783668664e-18,"Fibroblasts","QARS"
"LINC00998.2",1.36403392714027e-22,0.399862653602479,0.691,0.272,2.73857091551952e-18,"Fibroblasts","LINC00998"
"ILF3-AS1",1.37904266044002e-22,0.274173973891938,0.517,0.19,2.76870394936543e-18,"Fibroblasts","ILF3-AS1"
"FZD1",1.38020038702083e-22,0.303976676192956,0.106,0.017,2.77102831702172e-18,"Fibroblasts","FZD1"
"JPX",1.45766132647108e-22,0.283711353013501,0.441,0.153,2.926546645156e-18,"Fibroblasts","JPX"
"NAA20.1",1.5139125532094e-22,0.390217933152158,0.644,0.251,3.03948223307852e-18,"Fibroblasts","NAA20"
"SMG7",1.5330360809138e-22,0.273784543410207,0.275,0.08,3.07787653965064e-18,"Fibroblasts","SMG7"
"CCDC124.1",1.56761461003199e-22,0.378030888655512,0.686,0.269,3.14729985256123e-18,"Fibroblasts","CCDC124"
"RUFY1",1.57295359267343e-22,0.277169645011036,0.174,0.039,3.15801892801045e-18,"Fibroblasts","RUFY1"
"WBP1L",1.57804299044211e-22,0.309365543761365,0.212,0.054,3.16823691191062e-18,"Fibroblasts","WBP1L"
"MAP7D1.1",1.58152001169801e-22,0.298891511097626,0.288,0.086,3.17521772748609e-18,"Fibroblasts","MAP7D1"
"DHX29.1",1.72965680500746e-22,0.366328044751818,0.547,0.206,3.47263196741348e-18,"Fibroblasts","DHX29"
"SVBP.2",1.77423275724427e-22,0.320114878827494,0.403,0.137,3.56212710671932e-18,"Fibroblasts","SVBP"
"RRAGB",1.85056487932339e-22,0.276225824571963,0.174,0.039,3.71537910821757e-18,"Fibroblasts","RRAGB"
"PDHB",1.94031893247721e-22,0.338182470241011,0.619,0.239,3.89557832073449e-18,"Fibroblasts","PDHB"
"SLA.2",1.95134665088987e-22,-1.74049880469946,0.013,0.311,3.9177186709916e-18,"Fibroblasts","SLA"
"S100A11.1",2.05755477457184e-22,-0.394593311082184,0.979,0.763,4.13095272090788e-18,"Fibroblasts","S100A11"
"SOCS2.2",2.13034781145968e-22,0.259425085588608,0.322,0.099,4.27709930106759e-18,"Fibroblasts","SOCS2"
"HNRNPH2.1",2.18674849642004e-22,0.266349903295264,0.648,0.247,4.39033495626251e-18,"Fibroblasts","HNRNPH2"
"STRN3.1",2.23564281348085e-22,0.296459464082141,0.263,0.075,4.4885000766255e-18,"Fibroblasts","STRN3"
"FNDC3A.1",2.24538349080295e-22,0.300466997943011,0.36,0.118,4.50805643448508e-18,"Fibroblasts","FNDC3A"
"SUPT7L",2.28001655735059e-22,0.294500030244977,0.28,0.082,4.57758924219279e-18,"Fibroblasts","SUPT7L"
"DUSP8",2.39201857164145e-22,0.29910157792046,0.178,0.041,4.80245568628455e-18,"Fibroblasts","DUSP8"
"POLL.1",2.42612776786003e-22,0.27222530336083,0.182,0.042,4.87093671953258e-18,"Fibroblasts","POLL"
"SS18",2.42803212677864e-22,0.276856711766738,0.356,0.116,4.87476010093347e-18,"Fibroblasts","SS18"
"ILVBL",2.49522076644654e-22,0.318411423112104,0.271,0.079,5.00965473279471e-18,"Fibroblasts","ILVBL"
"HNRNPC.1",2.56120265989473e-22,-0.424053676312789,0.949,0.744,5.14212658027065e-18,"Fibroblasts","HNRNPC"
"LARP1B.2",2.59335851871516e-22,0.324819374016162,0.305,0.094,5.20668589802443e-18,"Fibroblasts","LARP1B"
"UQCRQ",2.8051723370986e-22,-0.313039964663882,0.983,0.732,5.63194450119286e-18,"Fibroblasts","UQCRQ"
"TSTD3",2.80964211694911e-22,0.262771197834227,0.131,0.025,5.64091847819874e-18,"Fibroblasts","TSTD3"
"C11orf49",2.82263678473358e-22,0.278741117239759,0.208,0.052,5.66700787270961e-18,"Fibroblasts","C11orf49"
"HLA-DPA1.3",2.99033356744829e-22,-1.48488276629848,0.229,0.469,6.00369270336594e-18,"Fibroblasts","HLA-DPA1"
"TP53",3.22026879689963e-22,0.28106281808242,0.267,0.076,6.46533366353539e-18,"Fibroblasts","TP53"
"AEBP2",3.44109196117182e-22,0.258289221172345,0.233,0.062,6.90868033044466e-18,"Fibroblasts","AEBP2"
"SMC6",3.52053761698926e-22,0.312814338754468,0.339,0.11,7.06818337362934e-18,"Fibroblasts","SMC6"
"ALDH18A1",3.65623839128163e-22,0.255757237129706,0.157,0.033,7.34062981817614e-18,"Fibroblasts","ALDH18A1"
"SRSF1",3.65624012533642e-22,0.290200340101941,0.585,0.222,7.34063329963793e-18,"Fibroblasts","SRSF1"
"BAP1.1",3.7457423136021e-22,0.281148469960398,0.195,0.048,7.52032684301894e-18,"Fibroblasts","BAP1"
"C14orf2",3.90005093282218e-22,-0.369676979004263,0.966,0.733,7.83013225782708e-18,"Fibroblasts","C14orf2"
"CD99.3",3.91105824014414e-22,-0.428338245434629,0.966,0.763,7.85223162873738e-18,"Fibroblasts","CD99"
"BAZ2A",3.96379381091811e-22,0.269288418468074,0.517,0.19,7.9581088341803e-18,"Fibroblasts","BAZ2A"
"DYNC2LI1.1",4.04429614762415e-22,0.30716978619618,0.199,0.049,8.119733375585e-18,"Fibroblasts","DYNC2LI1"
"SLC35A5",4.16396173385784e-22,0.296282131118192,0.191,0.046,8.35998597306638e-18,"Fibroblasts","SLC35A5"
"SPHK1",4.21136872869623e-22,0.257644189996606,0.114,0.02,8.45516499660343e-18,"Fibroblasts","SPHK1"
"APOA2.2",4.24874767955126e-22,-1.70776862821325,0.051,0.344,8.53021071623506e-18,"Fibroblasts","APOA2"
"SAMD8",4.24943396118908e-22,0.251956594685305,0.254,0.071,8.53158856387932e-18,"Fibroblasts","SAMD8"
"FEZ2.2",4.38854697493253e-22,0.324385236263326,0.487,0.176,8.81088576157204e-18,"Fibroblasts","FEZ2"
"MRPS2",4.5480747238571e-22,0.29808014708533,0.331,0.105,9.13116962308789e-18,"Fibroblasts","MRPS2"
"CBX5",4.6494075109855e-22,0.307175788967902,0.542,0.202,9.33461545980559e-18,"Fibroblasts","CBX5"
"WBP4.1",5.03953239391975e-22,0.336389292655053,0.453,0.164,1.01178691872727e-17,"Fibroblasts","WBP4"
"C2orf76",5.21125946130604e-22,0.302618546497982,0.284,0.084,1.04626456204641e-17,"Fibroblasts","C2orf76"
"DBP",5.55449830105747e-22,0.333997852132366,0.186,0.045,1.11517662390331e-17,"Fibroblasts","DBP"
"PPT2",5.67572052203356e-22,0.260510447408615,0.144,0.029,1.13951440920868e-17,"Fibroblasts","PPT2"
"TLK2",5.90322388030855e-22,0.290089659809541,0.216,0.056,1.18519025844955e-17,"Fibroblasts","TLK2"
"CDK6",6.11023331032988e-22,0.255311658803008,0.305,0.093,1.22675154171493e-17,"Fibroblasts","CDK6"
"WASF2",6.11978909016801e-22,0.369915359557805,0.86,0.346,1.22867005563303e-17,"Fibroblasts","WASF2"
"PEX19",6.48098145997384e-22,0.326101309872713,0.28,0.084,1.30118664771895e-17,"Fibroblasts","PEX19"
"PGM2",6.55796340291445e-22,0.30034429975233,0.28,0.083,1.31664231240314e-17,"Fibroblasts","PGM2"
"GOLGB1.1",6.89682316858103e-22,0.269102307206806,0.725,0.283,1.38467518755601e-17,"Fibroblasts","GOLGB1"
"TMEM150A",7.20853281594226e-22,0.257224885704128,0.182,0.043,1.44725713345673e-17,"Fibroblasts","TMEM150A"
"RALB.3",7.315466361224e-22,0.292793078564774,0.411,0.14,1.46872618134294e-17,"Fibroblasts","RALB"
"NDUFA1",7.50969932023589e-22,-0.404949110847593,0.962,0.726,1.50772233252376e-17,"Fibroblasts","NDUFA1"
"KMT2A.1",7.85315476487008e-22,0.261207932048434,0.564,0.211,1.57667788214297e-17,"Fibroblasts","KMT2A"
"EIF4G1.1",8.40182676481695e-22,0.325078991188431,0.585,0.223,1.6868347595723e-17,"Fibroblasts","EIF4G1"
"IFITM2.3",8.49191472480646e-22,-0.365368521936277,0.962,0.785,1.70492171929939e-17,"Fibroblasts","IFITM2"
"LTB.2",8.61733030838972e-22,-1.89282492271738,0.004,0.295,1.7301014060154e-17,"Fibroblasts","LTB"
"PYCR1",9.12827553846482e-22,0.30099563247144,0.106,0.017,1.83268387985758e-17,"Fibroblasts","PYCR1"
"PTPN12.1",9.22834103551094e-22,0.288921063273466,0.394,0.133,1.85277402969953e-17,"Fibroblasts","PTPN12"
"PAIP1.1",9.23425372857276e-22,0.279385173543088,0.335,0.108,1.85396112108555e-17,"Fibroblasts","PAIP1"
"NCOA6",9.36091241687987e-22,0.260162588449023,0.182,0.043,1.87939038593697e-17,"Fibroblasts","NCOA6"
"NUDT15",9.50077036734945e-22,0.272984563600544,0.258,0.074,1.90746966665275e-17,"Fibroblasts","NUDT15"
"NME3.1",9.5368448276205e-22,0.344742416164452,0.712,0.282,1.91471233604137e-17,"Fibroblasts","NME3"
"TNPO1",1.01659407865291e-21,0.268546855315001,0.449,0.16,2.04101593171144e-17,"Fibroblasts","TNPO1"
"NUDT9",1.04321005716391e-21,0.334119227391313,0.322,0.103,2.09445283176799e-17,"Fibroblasts","NUDT9"
"OSTM1",1.07998809972798e-21,0.258089153211487,0.314,0.098,2.16829210782386e-17,"Fibroblasts","OSTM1"
"STK38L.2",1.0817264011683e-21,0.330465254403942,0.386,0.131,2.1717820956256e-17,"Fibroblasts","STK38L"
"SLK.1",1.10992010609414e-21,0.279030271890528,0.347,0.113,2.22838659700521e-17,"Fibroblasts","SLK"
"CYB561A3.1",1.11249254368424e-21,0.297606941692647,0.28,0.084,2.23355127995485e-17,"Fibroblasts","CYB561A3"
"SLC35A4",1.11365549885756e-21,0.27500359970469,0.297,0.091,2.23588614505633e-17,"Fibroblasts","SLC35A4"
"NUDT3.2",1.11584607898354e-21,0.346587157523999,0.386,0.133,2.24028417277526e-17,"Fibroblasts","NUDT3"
"MOCS2.1",1.18426118907282e-21,0.347543099357238,0.504,0.188,2.37764118930151e-17,"Fibroblasts","MOCS2"
"CD59.2",1.22963175188732e-21,0.525341232324697,0.987,0.436,2.46873166826418e-17,"Fibroblasts","CD59"
"MOB1B.1",1.23766022740425e-21,0.251347367446511,0.161,0.035,2.48485043855952e-17,"Fibroblasts","MOB1B"
"TNFAIP1.1",1.27858879136108e-21,0.308037469869359,0.292,0.09,2.56702271641565e-17,"Fibroblasts","TNFAIP1"
"CYBA.1",1.3076648160408e-21,-1.32497403231161,0.331,0.516,2.62539865116512e-17,"Fibroblasts","CYBA"
"RARRES2.3",1.31770391460304e-21,0.31562677026757,0.597,0.217,2.64555414934853e-17,"Fibroblasts","RARRES2"
"TSG101",1.44078062109797e-21,0.284771118420855,0.61,0.234,2.8926552529784e-17,"Fibroblasts","TSG101"
"NCOA1",1.45863807142953e-21,0.250435375685218,0.318,0.1,2.92850765600907e-17,"Fibroblasts","NCOA1"
"WDR1.1",1.47520543232636e-21,0.387207270013588,0.843,0.35,2.96176994648164e-17,"Fibroblasts","WDR1"
"CDKN2B.1",1.49944989629469e-21,0.308870733814984,0.144,0.03,3.01044555679086e-17,"Fibroblasts","CDKN2B"
"TRIM5",1.50883445137049e-21,0.274383293692704,0.182,0.043,3.02928692801653e-17,"Fibroblasts","TRIM5"
"HADHB.3",1.51052467527318e-21,0.372637387739907,0.699,0.281,3.03268039054597e-17,"Fibroblasts","HADHB"
"IP6K2",1.53105845667774e-21,0.287842387082919,0.53,0.2,3.07390606347189e-17,"Fibroblasts","IP6K2"
"TEFM",1.5940385422619e-21,0.274629916623663,0.203,0.052,3.20035118129922e-17,"Fibroblasts","TEFM"
"NME7.1",1.62253107907063e-21,0.292186471478937,0.254,0.073,3.25755564745011e-17,"Fibroblasts","NME7"
"MTRF1L",1.66971975096402e-21,0.277136444371887,0.318,0.101,3.35229634401046e-17,"Fibroblasts","MTRF1L"
"EIF2A",1.73848523982358e-21,0.280487773964206,0.729,0.289,3.4903568159938e-17,"Fibroblasts","EIF2A"
"TBL1X",1.76062796683468e-21,0.274048567512809,0.203,0.052,3.53481276901398e-17,"Fibroblasts","TBL1X"
"NCAPH2",1.78305731497462e-21,0.272844452014553,0.284,0.086,3.57984417127454e-17,"Fibroblasts","NCAPH2"
"CCNB1IP1",1.84132594327447e-21,0.283973009292545,0.318,0.101,3.69683009631215e-17,"Fibroblasts","CCNB1IP1"
"CD200",1.84840122835421e-21,0.271513527901549,0.25,0.07,3.71103514616675e-17,"Fibroblasts","CD200"
"SMIM20.2",1.8577986413479e-21,0.352731329378236,0.432,0.156,3.72990233223419e-17,"Fibroblasts","SMIM20"
"NTHL1.1",1.90453705315593e-21,0.357034059291718,0.347,0.116,3.82373904162116e-17,"Fibroblasts","NTHL1"
"LARS",1.91058127610371e-21,0.272053364848694,0.462,0.167,3.83587402803342e-17,"Fibroblasts","LARS"
"PRMT5.1",1.96819765753253e-21,0.301333561072343,0.237,0.066,3.95155043702806e-17,"Fibroblasts","PRMT5"
"ERGIC2",1.99175552127605e-21,0.294439362458967,0.691,0.274,3.99884756006592e-17,"Fibroblasts","ERGIC2"
"MRPL30",2.03590116681571e-21,0.279704543778039,0.229,0.062,4.08747877261591e-17,"Fibroblasts","MRPL30"
"CCDC53.1",2.13758721122851e-21,0.281416662598173,0.496,0.183,4.29163384398348e-17,"Fibroblasts","CCDC53"
"GPNMB.1",2.21888480619572e-21,0.347141524796918,0.199,0.05,4.45485502539914e-17,"Fibroblasts","GPNMB"
"LEPROTL1.2",2.40091876063698e-21,-1.15877175357989,0.525,0.595,4.82032459573087e-17,"Fibroblasts","LEPROTL1"
"RNF14.1",2.4910540363466e-21,0.26494998039586,0.254,0.073,5.00128918877307e-17,"Fibroblasts","RNF14"
"RBBP7",2.56362061498405e-21,0.334700366947867,0.653,0.258,5.14698110870347e-17,"Fibroblasts","RBBP7"
"WDR41.2",2.88178152476117e-21,0.303977521815262,0.229,0.063,5.785752767263e-17,"Fibroblasts","WDR41"
"HS1BP3",2.94602338244955e-21,0.266461758097754,0.161,0.036,5.91473114494397e-17,"Fibroblasts","HS1BP3"
"UBAP1.1",3.0305051500434e-21,0.25618606169935,0.305,0.096,6.08434518974214e-17,"Fibroblasts","UBAP1"
"COPS8",3.06077906200003e-21,0.269570621404898,0.585,0.224,6.14512612277746e-17,"Fibroblasts","COPS8"
"RBBP6",3.22629723860183e-21,0.295286020123481,0.521,0.196,6.4774369659409e-17,"Fibroblasts","RBBP6"
"ARFGAP3.1",3.36074700870189e-21,0.308747168922621,0.53,0.201,6.74737176937078e-17,"Fibroblasts","ARFGAP3"
