"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ACTG1",6.37472977554081e-17,0.838544812882314,0.805,0.653,9.66536528567497e-13,"LVECt","ACTG1"
"FILIP1",7.22815647207643e-17,0.785806583447688,0.135,0.036,1.09593308429623e-12,"LVECt","FILIP1"
"TP53I11",7.32187636897051e-17,0.955019712729615,0.113,0.027,1.11014289506331e-12,"LVECt","TP53I11"
"CTNNB1",8.3031227883154e-17,1.10960317214855,0.22,0.082,1.25891947716438e-12,"LVECt","CTNNB1"
"HLA-DPB1",1.06054928361195e-16,-2.40970822701643,0.135,0.353,1.60800482381244e-12,"LVECt","HLA-DPB1"
"TGM2",1.27878368619892e-16,0.874534770448345,0.234,0.087,1.9388918250148e-12,"LVECt","TGM2"
"ADGRL2",1.29212309399079e-16,0.841089134175717,0.103,0.023,1.95911703510883e-12,"LVECt","ADGRL2"
"FKBP1C",1.41081474568564e-16,1.07128981101979,0.266,0.111,2.13907731740857e-12,"LVECt","FKBP1C"
"LYZ",1.78828789655011e-16,-2.84255114062731,0.025,0.232,2.71140210874927e-12,"LVECt","LYZ"
"TNS2",2.41396909976376e-16,0.649724188321984,0.117,0.029,3.66005994906181e-12,"LVECt","TNS2"
"GNAI2",2.84235990945684e-16,0.966981462691311,0.507,0.298,4.30958609471846e-12,"LVECt","GNAI2"
"DDX5",3.14072299464017e-16,0.861045552531491,0.553,0.346,4.76196420447343e-12,"LVECt","DDX5"
"AIF1",3.40554432829449e-16,-2.29449654425011,0,0.195,5.16348631056011e-12,"LVECt","AIF1"
"HLA-DQA1",4.7850396686644e-16,-2.64637714100662,0.035,0.238,7.25507714562896e-12,"LVECt","HLA-DQA1"
"UACA",5.14241312856032e-16,0.695880987496933,0.23,0.086,7.79692678552315e-12,"LVECt","UACA"
"IGFBP5",5.30684522338317e-16,1.58712978248653,0.156,0.048,8.04623872769356e-12,"LVECt","IGFBP5"
"TGFBI",5.92792602699204e-16,-1.66440826812399,0.011,0.21,8.98792144212533e-12,"LVECt","TGFBI"
"C1QA",6.38445302942643e-16,-3.18476744464367,0.014,0.211,9.68010768321635e-12,"LVECt","C1QA"
"TNFAIP8L1",6.6365509864775e-16,0.899298819774974,0.11,0.027,1.00623386056972e-11,"LVECt","TNFAIP8L1"
"PLK2",7.29823955930304e-16,1.23662917600858,0.17,0.056,1.10655908198153e-11,"LVECt","PLK2"
"MT-ND4L",9.13721922520597e-16,-0.465916542286527,0.986,0.994,1.38538517892573e-11,"LVECt","MT-ND4L"
"RGS1",1.11982184486265e-15,-2.67187536541269,0.039,0.241,1.69787388118075e-11,"LVECt","RGS1"
"IL6ST",1.24860537354547e-15,0.925078606443223,0.333,0.157,1.89313546736964e-11,"LVECt","IL6ST"
"RFLNB",1.43605086225564e-15,0.776367150218332,0.113,0.029,2.177340317352e-11,"LVECt","RFLNB"
"MAP4",1.48617297457866e-15,0.914086098616121,0.227,0.088,2.25333546405616e-11,"LVECt","MAP4"
"SPTAN1",1.76465969732242e-15,0.982502538218047,0.209,0.079,2.67557703308025e-11,"LVECt","SPTAN1"
"RAI14",3.32263555808378e-15,0.790792424261838,0.113,0.029,5.03778003316662e-11,"LVECt","RAI14"
"MACF1",3.39459153492795e-15,0.818394535520885,0.305,0.138,5.14687968525776e-11,"LVECt","MACF1"
"SYNE2",4.13711791787796e-15,0.805853336478179,0.209,0.078,6.27269818708656e-11,"LVECt","SYNE2"
"KRT18",4.49988935254555e-15,-2.23153306624856,0.035,0.231,6.82273223632956e-11,"LVECt","KRT18"
"APOE",5.804119964641e-15,-2.98141882437617,0.092,0.293,8.80020669038869e-11,"LVECt","APOE"
"MAP3K11",7.17790963478672e-15,0.745043382175549,0.131,0.038,1.08831465882636e-10,"LVECt","MAP3K11"
"ADAMTS4",7.44840129207945e-15,0.673180603189291,0.145,0.044,1.12932660390509e-10,"LVECt","ADAMTS4"
"KPNA2",7.83970046359879e-15,1.06372991534804,0.152,0.049,1.18865538429085e-10,"LVECt","KPNA2"
"CCL14",8.25373206292814e-15,0.717782432625507,0.298,0.13,1.25143085538116e-10,"LVECt","CCL14"
"F8",8.90582849812509e-15,0.774926862382569,0.17,0.056,1.35030171688573e-10,"LVECt","F8"
"ECE1",1.01812029524809e-14,0.694624848733043,0.138,0.041,1.54367399165515e-10,"LVECt","ECE1"
"ANXA1",1.09491959676252e-14,0.918889839638403,0.305,0.138,1.66011709261133e-10,"LVECt","ANXA1"
"SRP14",1.29749529582004e-14,0.981861316580524,0.5,0.317,1.96726236752234e-10,"LVECt","SRP14"
"HLA-B",1.6904072275e-14,0.512239367962311,0.872,0.769,2.5629954383355e-10,"LVECt","HLA-B"
"RAPGEF5",1.809568481826e-14,0.96838322179348,0.128,0.037,2.74366773214458e-10,"LVECt","RAPGEF5"
"TSPAN7",2.2628939935338e-14,0.698570183846352,0.174,0.059,3.43099987299595e-10,"LVECt","TSPAN7"
"APOL3",2.40066977048726e-14,0.738892881832417,0.135,0.04,3.63989550601279e-10,"LVECt","APOL3"
"MAST4",2.41728543177268e-14,0.84232939936379,0.103,0.026,3.66508817165374e-10,"LVECt","MAST4"
"PRKCH",2.6705287915197e-14,0.718462880444438,0.128,0.037,4.04905575370217e-10,"LVECt","PRKCH"
"PINK1",2.86834961795977e-14,0.842613075599149,0.16,0.054,4.3489916907506e-10,"LVECt","PINK1"
"RAPGEF2",3.09434793372597e-14,0.663981571814222,0.124,0.035,4.69165033711532e-10,"LVECt","RAPGEF2"
"ROCK2",3.77276911401238e-14,0.973670386230723,0.209,0.082,5.72027253066557e-10,"LVECt","ROCK2"
"GIMAP8",3.97875779037077e-14,0.846969882540003,0.135,0.041,6.03259256176015e-10,"LVECt","GIMAP8"
"HDAC7",5.38302528186989e-14,0.851618137939917,0.11,0.03,8.16174293237113e-10,"LVECt","HDAC7"
"GAS6",6.10127060057781e-14,0.976861189456466,0.17,0.06,9.25074648459608e-10,"LVECt","GAS6"
"MT-ATP8",6.95707009273703e-14,-0.415922770070097,0.982,0.992,1.05483096746079e-09,"LVECt","MT-ATP8"
"MS4A6A",7.51673202571875e-14,-2.14825008330062,0.021,0.198,1.13968690973948e-09,"LVECt","MS4A6A"
"ASAP1",8.14350727303134e-14,0.796295168735239,0.149,0.049,1.23471857273701e-09,"LVECt","ASAP1"
"HLA-DQB1",8.92071290520583e-14,-2.44254874679658,0.064,0.248,1.35255849068731e-09,"LVECt","HLA-DQB1"
"C10orf10",9.16851627727201e-14,1.48172914362775,0.181,0.068,1.39013043795998e-09,"LVECt","C10orf10"
"PTMA",1.23633065674083e-13,0.757165815140013,0.77,0.654,1.87452454175044e-09,"LVECt","PTMA"
"TCIM",1.35796257619652e-13,0.731634036775957,0.156,0.052,2.05894285802916e-09,"LVECt","TCIM"
"NRP1",1.47827455514114e-13,0.849031804648782,0.223,0.092,2.241359880505e-09,"LVECt","NRP1"
"ARGLU1",2.0613875952641e-13,1.07209786637301,0.22,0.092,3.12547587193942e-09,"LVECt","ARGLU1"
"SNAI1",2.27897104563003e-13,0.788555826737923,0.124,0.037,3.45537589938426e-09,"LVECt","SNAI1"
"FCER1G",2.7717426996266e-13,-1.9569315622712,0.018,0.188,4.20251628117385e-09,"LVECt","FCER1G"
"MT-ND3",2.9141259961043e-13,-0.536377484173806,0.918,0.94,4.41839783529334e-09,"LVECt","MT-ND3"
"SLC44A2",3.15503165914902e-13,0.898460806113242,0.177,0.066,4.78365900160174e-09,"LVECt","SLC44A2"
"CTNNA1",3.9293866184024e-13,0.957025260458437,0.305,0.152,5.95773599082171e-09,"LVECt","CTNNA1"
"ETS2",8.14118190197633e-13,0.917003973897756,0.316,0.162,1.23436599997765e-08,"LVECt","ETS2"
"GIMAP1-GIMAP5",1.0278388480223e-12,0.693507130907169,0.124,0.038,1.55840926137141e-08,"LVECt","GIMAP1-GIMAP5"
"CDC42EP3",1.10973806356924e-12,0.682844473718303,0.149,0.05,1.68258485198369e-08,"LVECt","CDC42EP3"
"SELENON",1.17915775796789e-12,0.856390231956336,0.128,0.04,1.78783899263091e-08,"LVECt","SELENON"
"C3",1.45979510242355e-12,-2.28465645818158,0.089,0.263,2.21334133429458e-08,"LVECt","C3"
"HLA-DRB1",1.65549762543166e-12,-2.16751275826033,0.273,0.422,2.51006549967948e-08,"LVECt","HLA-DRB1"
"CDC42BPB",1.88050378239841e-12,0.890954756092524,0.156,0.056,2.85121983487247e-08,"LVECt","CDC42BPB"
"LCP1",1.93972434578867e-12,-1.84803948244538,0.025,0.19,2.94101005308478e-08,"LVECt","LCP1"
"PREX1",2.25889995724843e-12,0.788534829463395,0.145,0.05,3.42494411518008e-08,"LVECt","PREX1"
"CD81",2.4554193682508e-12,0.743214166421832,0.567,0.388,3.72290684614187e-08,"LVECt","CD81"
"EMP2",3.24593792588602e-12,0.811109161925699,0.167,0.063,4.92149108322838e-08,"LVECt","EMP2"
"ITPRIP",4.87783831762029e-12,0.839313709568175,0.152,0.055,7.39577845717588e-08,"LVECt","ITPRIP"
"IFI44",5.52730837515266e-12,0.493782587367627,0.103,0.029,8.38050495840646e-08,"LVECt","IFI44"
"MS4A6E",5.72919439986893e-12,-2.09342971342415,0.004,0.151,8.68660454908127e-08,"LVECt","MS4A6E"
"INPP1",5.88145602426374e-12,0.801415879830679,0.124,0.04,8.91746362398868e-08,"LVECt","INPP1"
"CTTNBP2NL",6.81934614033747e-12,0.730107616388977,0.135,0.045,1.03394926179797e-07,"LVECt","CTTNBP2NL"
"B2M",7.81092320631579e-12,0.393464825813513,0.929,0.874,1.1842921765416e-07,"LVECt","B2M"
"CD14",7.88482547007571e-12,-1.77112699679941,0.011,0.161,1.19549723777288e-07,"LVECt","CD14"
"AL159163.1",1.04061548253357e-11,-1.68670954666,0.021,0.176,1.5777811946174e-07,"LVECt","AL159163.1"
"LAPTM5",1.27172203058361e-11,-1.64152783262547,0.128,0.301,1.92818494277088e-07,"LVECt","LAPTM5"
"VGLL4",1.30976899651022e-11,0.781570514254055,0.113,0.035,1.98587175250879e-07,"LVECt","VGLL4"
"RGS2",1.62919383403137e-11,-1.70823276344899,0.064,0.232,2.47018369115836e-07,"LVECt","RGS2"
"NPC2",1.74436513030951e-11,-1.6258381672823,0.121,0.29,2.64480641057528e-07,"LVECt","NPC2"
"PTTG1IP",2.02850217769356e-11,0.956655811918296,0.337,0.188,3.07561500181898e-07,"LVECt","PTTG1IP"
"GNAS",2.16747869906141e-11,0.621927387727391,0.695,0.568,3.28633120351691e-07,"LVECt","GNAS"
"ATP1B1",2.73907126420336e-11,-1.57059169115466,0.032,0.186,4.15297985078513e-07,"LVECt","ATP1B1"
"YBX3",3.62414667345266e-11,0.663908222047936,0.277,0.136,5.49493118628893e-07,"LVECt","YBX3"
"FCGR3A",3.73877449473453e-11,-2.02853951135015,0.011,0.152,5.66872988891649e-07,"LVECt","FCGR3A"
"S100A4",4.06549737062577e-11,-1.80438463269551,0.021,0.169,6.1641071133428e-07,"LVECt","S100A4"
"MT-CYB",4.27941656117431e-11,-0.376535872425212,0.975,0.977,6.48845139005248e-07,"LVECt","MT-CYB"
"SOD2",4.38766411852134e-11,-1.49643021207271,0.032,0.186,6.65257633650206e-07,"LVECt","SOD2"
"SLFN5",4.81255680134976e-11,0.85873746304105,0.117,0.038,7.2967986222065e-07,"LVECt","SLFN5"
"RALB",5.19416974411579e-11,0.796842538142498,0.16,0.062,7.87540016602836e-07,"LVECt","RALB"
"MEF2A",7.09428078006267e-11,0.770118204158249,0.152,0.058,1.0756348518731e-06,"LVECt","MEF2A"
"CTSB",7.24223050057191e-11,-1.77413115590104,0.294,0.45,1.09806698849671e-06,"LVECt","CTSB"
"PLEC",7.88179529237525e-11,1.12802409984338,0.216,0.1,1.19503780222994e-06,"LVECt","PLEC"
"CDC37",9.09391226578594e-11,0.887482453049792,0.184,0.078,1.37881897773846e-06,"LVECt","CDC37"
"KRT8",1.03159142270004e-10,-1.45234392788028,0.028,0.175,1.56409891509781e-06,"LVECt","KRT8"
"ITGB2",1.05234891526932e-10,-1.65629021007487,0.007,0.141,1.59557142533134e-06,"LVECt","ITGB2"
"WARS",1.15413840450973e-10,0.78804711878939,0.216,0.098,1.74990464891766e-06,"LVECt","WARS"
"BMPR2",1.29765265203645e-10,0.982276098958364,0.177,0.074,1.96750095101767e-06,"LVECt","BMPR2"
"CCDC85B",1.41017334684529e-10,0.750005830384383,0.103,0.032,2.13810482848683e-06,"LVECt","CCDC85B"
"APOL1",1.56093270016407e-10,0.858445783415627,0.191,0.083,2.36668615998876e-06,"LVECt","APOL1"
"EFCAB14",1.61868293324084e-10,0.922296392184525,0.199,0.088,2.45424706337976e-06,"LVECt","EFCAB14"
"YES1",1.63047605473679e-10,0.834534508602032,0.117,0.04,2.47212779419193e-06,"LVECt","YES1"
"MYL12B",1.71121747074482e-10,0.725569001367641,0.482,0.32,2.59454792914329e-06,"LVECt","MYL12B"
"MAP4K4",1.73641758936649e-10,0.944802880011915,0.167,0.069,2.63275634899748e-06,"LVECt","MAP4K4"
"SPP1",2.35847846139054e-10,-3.42011351182371,0.099,0.253,3.57592504316033e-06,"LVECt","SPP1"
"AC068580.4",2.39241426970386e-10,-1.3865996642851,0.149,0.32,3.62737851572499e-06,"LVECt","AC068580.4"
"FOSL2",2.52259685294245e-10,0.75725762720394,0.184,0.079,3.82476134843135e-06,"LVECt","FOSL2"
"MRPL33",2.93425809639221e-10,0.786188992834135,0.202,0.092,4.44892212574986e-06,"LVECt","MRPL33"
"HLA-A",3.22202231480747e-10,0.481575037965465,0.77,0.632,4.88523023371109e-06,"LVECt","HLA-A"
"GPX1",4.15660410413998e-10,-1.30642809441741,0.202,0.365,6.30224314269704e-06,"LVECt","GPX1"
"AC119674.2",4.48705610087704e-10,0.582019575875669,0.262,0.131,6.80327446014977e-06,"LVECt","AC119674.2"
"TMEM176B",4.64550637069495e-10,-1.18067185819452,0.011,0.14,7.04351675924769e-06,"LVECt","TMEM176B"
"ACTN4",4.66840061658798e-10,0.907493708650647,0.323,0.183,7.0782290148707e-06,"LVECt","ACTN4"
"HES1",5.04332534918768e-10,1.17441069884041,0.184,0.082,7.64668989443835e-06,"LVECt","HES1"
"ATP2B4",5.81926350969713e-10,0.893114147786298,0.138,0.052,8.82316733340279e-06,"LVECt","ATP2B4"
"IFI6",6.34571495032454e-10,0.691393243127598,0.163,0.067,9.62137300768206e-06,"LVECt","IFI6"
"PLS3",6.61118166716131e-10,0.894762366823256,0.16,0.066,1.002387364375e-05,"LVECt","PLS3"
"LGALS3BP",6.65450343496595e-10,-1.24431803399486,0.021,0.156,1.00895581080954e-05,"LVECt","LGALS3BP"
"TPM4",8.78728788701881e-10,0.719788324978533,0.426,0.271,1.33232858942979e-05,"LVECt","TPM4"
"SGK1",9.99992257849413e-10,0.723839365060931,0.305,0.168,1.51618826135128e-05,"LVECt","SGK1"
"TMEM173",1.05272999919687e-09,0.793557935807724,0.128,0.047,1.59614922478229e-05,"LVECt","TMEM173"
"MYL12A",1.06809291696568e-09,0.740725288487555,0.504,0.34,1.61944248070336e-05,"LVECt","MYL12A"
"CRIP1",1.10954896825092e-09,0.685951483917173,0.245,0.121,1.68229814566204e-05,"LVECt","CRIP1"
"DENND5A",1.11235592728849e-09,0.563487536697331,0.103,0.034,1.68655405695481e-05,"LVECt","DENND5A"
"NR4A1",1.12728701078403e-09,0.676060531389899,0.266,0.136,1.70919256575074e-05,"LVECt","NR4A1"
"TMEM176A",1.41400761226881e-09,-1.12954039618341,0,0.116,2.14391834172198e-05,"LVECt","TMEM176A"
"C1QC",1.69035460808084e-09,-1.7805893251013,0.011,0.133,2.56291565677217e-05,"LVECt","C1QC"
"TM4SF4",1.76358723813334e-09,-2.20722602157098,0.046,0.182,2.67395097045777e-05,"LVECt","TM4SF4"
"TJP1",1.92530572599158e-09,1.00611794892779,0.142,0.057,2.91914854174844e-05,"LVECt","TJP1"
"IL32",1.96081842301608e-09,0.885796743314569,0.266,0.142,2.97299289297697e-05,"LVECt","IL32"
"FYB1",1.96666843350571e-09,-1.57217667400253,0,0.114,2.98186267888136e-05,"LVECt","FYB1"
"SPRY4",1.97264886871426e-09,0.423122971923604,0.103,0.034,2.99093021474457e-05,"LVECt","SPRY4"
"CPVL",2.12418354088898e-09,-1.625000362124,0.011,0.131,3.22068708469587e-05,"LVECt","CPVL"
"STMN1",2.30937785425629e-09,0.557304274522579,0.167,0.071,3.50147870262338e-05,"LVECt","STMN1"
"KLF9",2.34649650352746e-09,0.700329171465613,0.234,0.117,3.55775799864833e-05,"LVECt","KLF9"
"HLA-C",3.07560528379385e-09,0.508663789754918,0.684,0.552,4.66323273128824e-05,"LVECt","HLA-C"
"CD53",3.10442823360316e-09,-1.31785273624884,0.004,0.119,4.70693408778912e-05,"LVECt","CD53"
"MXRA7",3.22959345353301e-09,0.577598605904234,0.11,0.038,4.89670959424675e-05,"LVECt","MXRA7"
"RAB4B-EGLN2",3.71790164736733e-09,0.533344154785733,0.103,0.035,5.63708247773835e-05,"LVECt","RAB4B-EGLN2"
"MRPL17",3.84401834637254e-09,0.639376313367256,0.128,0.049,5.82830061677004e-05,"LVECt","MRPL17"
"C1orf162",4.66147126149272e-09,-1.58605604567685,0.007,0.121,7.06772272667526e-05,"LVECt","C1orf162"
"CSF1R",4.8347133153067e-09,-1.47779773896435,0.004,0.115,7.33039232866802e-05,"LVECt","CSF1R"
"SERPINH1",4.87423967281565e-09,0.628357316131073,0.188,0.086,7.39032219192309e-05,"LVECt","SERPINH1"
"CDC42EP4",5.977881095578e-09,0.400038007390717,0.106,0.037,9.06366331711537e-05,"LVECt","CDC42EP4"
"LITAF",6.60198539136715e-09,-1.22093619156757,0.099,0.245,0.000100099302503909,"LVECt","LITAF"
"MYC",6.62283243373188e-09,0.625526431408336,0.17,0.076,0.000100415385360243,"LVECt","MYC"
"APP",7.24185937411119e-09,0.818299948608374,0.27,0.148,0.000109801071830274,"LVECt","APP"
"CXCL16",9.58719767538021e-09,-1.36039376982431,0.025,0.145,0.000145361091154115,"LVECt","CXCL16"
"FLNB",1.00758068047884e-08,0.78992696420296,0.163,0.073,0.000152769382774202,"LVECt","FLNB"
"ARL4C",1.07005119189609e-08,-1.34704862647031,0.028,0.149,0.000162241161715285,"LVECt","ARL4C"
"CYR61",1.13736629748882e-08,1.06098388179438,0.238,0.124,0.000172447478025255,"LVECt","CYR61"
"SOCS3",1.23027521404716e-08,0.77467192290254,0.216,0.108,0.00018653432795383,"LVECt","SOCS3"
"C1S",1.28357003422097e-08,-1.49469761659299,0.011,0.122,0.000194614888588584,"LVECt","C1S"
"PCDH11X",1.31911951764818e-08,-1.15098857537131,0.007,0.115,0.000200004901265817,"LVECt","PCDH11X"
"CYBA",1.46360312193149e-08,-1.08293753735395,0.089,0.229,0.000221911505347253,"LVECt","CYBA"
"SERPINB6",1.53877821081534e-08,0.85095906979025,0.195,0.096,0.000233309552323821,"LVECt","SERPINB6"
"PEA15",1.65753189998066e-08,0.627126006266011,0.266,0.142,0.000251314986675068,"LVECt","PEA15"
"S100A13",1.72632747017164e-08,0.977115597073805,0.152,0.067,0.000261745771027424,"LVECt","S100A13"
"LAMC1",1.76862240385195e-08,0.872440903851147,0.138,0.058,0.000268158528872033,"LVECt","LAMC1"
"TNFAIP1",1.79866335736355e-08,0.484929589455164,0.113,0.043,0.000272713338243462,"LVECt","TNFAIP1"
"S100A16",2.10893448372302e-08,0.938211911766576,0.206,0.105,0.000319756646422084,"LVECt","S100A16"
"ASAH1",2.16444893493291e-08,-1.34053727791489,0.035,0.155,0.000328173747514528,"LVECt","ASAH1"
"GC",2.22944764187204e-08,-1.86649759453702,0.025,0.139,0.000338028851460639,"LVECt","GC"
"MPEG1",2.30870966711178e-08,-1.45933657921397,0.004,0.106,0.000350046559727488,"LVECt","MPEG1"
"NID1",2.58637816168193e-08,0.623421012077104,0.16,0.071,0.000392146656874214,"LVECt","NID1"
"APOC1",2.70728595777539e-08,-2.59598975209642,0.085,0.211,0.000410478696917904,"LVECt","APOC1"
"SERPINE2",2.7830843931405e-08,0.771257745151806,0.117,0.046,0.000421971255687963,"LVECt","SERPINE2"
"TMEM50A",2.85922277670786e-08,0.791223758201623,0.238,0.128,0.000433515357404446,"LVECt","TMEM50A"
"CSRNP1",2.91097563670941e-08,0.360300477105385,0.177,0.081,0.00044136212603788,"LVECt","CSRNP1"
"MYADM",3.73766033146557e-08,0.564910685436834,0.273,0.15,0.00056670405945681,"LVECt","MYADM"
"CD83",3.75380011578853e-08,-1.42534795445799,0.007,0.11,0.000569151173555856,"LVECt","CD83"
"MAGED2",3.87610464470341e-08,0.808204403978005,0.16,0.073,0.000587694986229931,"LVECt","MAGED2"
"MAFB",3.89661282293352e-08,-1.49099543317708,0.021,0.132,0.00059080443621318,"LVECt","MAFB"
"ATN1",4.3921221153001e-08,0.411531209197051,0.11,0.042,0.000665933555121802,"LVECt","ATN1"
"AKR1C1",4.57533351616388e-08,-1.26410367611397,0.018,0.125,0.000693712067720767,"LVECt","AKR1C1"
"GIMAP4",4.92525393739774e-08,0.609598824784149,0.152,0.067,0.000746767001988246,"LVECt","GIMAP4"
"PTPRC",5.03087571657596e-08,-1.31887919780109,0.007,0.108,0.000762781376147247,"LVECt","PTPRC"
"MEF2C",5.07307186445097e-08,0.527791748467057,0.16,0.071,0.000769179156088056,"LVECt","MEF2C"
"ZNF331",6.32937217887969e-08,-1.44425337066441,0.007,0.107,0.000959659409761739,"LVECt","ZNF331"
"LST1",6.70464898673061e-08,-1.30740514995097,0.007,0.107,0.0010165588793681,"LVECt","LST1"
"CD74",7.16209574914448e-08,-2.03781577161611,0.61,0.628,0.00108591695748529,"LVECt","CD74"
"MAP1B",7.25141575187046e-08,0.490752795533171,0.124,0.05,0.0010994596562986,"LVECt","MAP1B"
"KRT7",7.73186895881122e-08,-1.434332246374,0.004,0.1,0.00117230597153496,"LVECt","KRT7"
"PERP",7.75964140164835e-08,-1.06921961984578,0.018,0.123,0.00117651682931792,"LVECt","PERP"
"AREG",8.42304345346987e-08,-1.65966684792915,0.021,0.127,0.0012771018484151,"LVECt","AREG"
"RAB11A",8.46905228007314e-08,0.616285154654072,0.23,0.125,0.00128407770670469,"LVECt","RAB11A"
"PICALM",8.62454031537295e-08,0.752414982092156,0.248,0.138,0.00130765280261685,"LVECt","PICALM"
"TRIOBP",9.00803331874292e-08,0.794860920726033,0.167,0.08,0.0013657980117878,"LVECt","TRIOBP"
"CAPG",9.11789155346544e-08,-1.35768045026981,0.007,0.105,0.00138245471733643,"LVECt","CAPG"
"SAMHD1",9.63999139504379e-08,-1.40974347533889,0.057,0.174,0.00146161549531654,"LVECt","SAMHD1"
"SCD",1.02630730248945e-07,-0.936904711326353,0.011,0.111,0.0015560871320345,"LVECt","SCD"
"AL645922.1",1.03073115634565e-07,-1.17848983692042,0.014,0.115,0.00156279457925128,"LVECt","AL645922.1"
"IFI16",1.08044340460932e-07,0.595731819923933,0.245,0.133,0.00163816829006865,"LVECt","IFI16"
"CLDN1",1.15117124146334e-07,-1.14600980604135,0.018,0.121,0.00174540583630671,"LVECt","CLDN1"
"AF241726.2",1.22967532568434e-07,-1.14291559502385,0.028,0.137,0.0018644337288026,"LVECt","AF241726.2"
"APCS",1.2616249474248e-07,-1.29001607581099,0.018,0.119,0.00191287574528547,"LVECt","APCS"
"KRT19",1.33672026589186e-07,-1.21179857810602,0.007,0.103,0.00202673526714524,"LVECt","KRT19"
"CEBPB",1.3449455607181e-07,-0.770641297756112,0.06,0.186,0.00203920645916078,"LVECt","CEBPB"
"IER3",1.41762120807482e-07,-1.3359782741481,0.082,0.207,0.00214939727568304,"LVECt","IER3"
"CHCHD10",1.54483943859125e-07,-0.865585825641365,0.053,0.175,0.00234228555679205,"LVECt","CHCHD10"
"NPTN",1.55191888073864e-07,0.61911831173254,0.135,0.059,0.00235301940697593,"LVECt","NPTN"
"TSPAN14",1.65238412531228e-07,0.542801648699503,0.167,0.079,0.00250534481079847,"LVECt","TSPAN14"
"NCKAP1",1.69538448817233e-07,0.609732630753791,0.131,0.057,0.00257054196096689,"LVECt","NCKAP1"
"FCGR2A",1.76596813100353e-07,-1.32671726881454,0.011,0.107,0.00267756088022755,"LVECt","FCGR2A"
"ALDH2",1.7718247838813e-07,-0.792404640316465,0.064,0.187,0.00268644073732083,"LVECt","ALDH2"
"UPP1",1.82587836792767e-07,0.550234664195475,0.135,0.058,0.00276839678145193,"LVECt","UPP1"
"DNAJA1",1.82970614337523e-07,0.507446026795785,0.348,0.218,0.00277420045458553,"LVECt","DNAJA1"
"ATP1A1",1.90619279078702e-07,0.794633622404985,0.309,0.194,0.00289016950939128,"LVECt","ATP1A1"
"NRP2",1.95138397557034e-07,0.782167505337967,0.11,0.044,0.00295868838375974,"LVECt","NRP2"
"EIF1",1.95522535601529e-07,0.481769939783816,0.688,0.593,0.00296451268479038,"LVECt","EIF1"
"NPIPB5",2.2508817015528e-07,0.522013246276493,0.23,0.124,0.00341278683589435,"LVECt","NPIPB5"
"AGT",2.28980707676088e-07,-1.32053776053565,0.032,0.137,0.00347180548978485,"LVECt","AGT"
"DYNC1LI2",2.30913681844641e-07,0.555529158410912,0.16,0.075,0.00350111324412844,"LVECt","DYNC1LI2"
"ANXA4",2.520200527435e-07,-1.44964924723349,0.053,0.165,0.00382112803969694,"LVECt","ANXA4"
"BAG3",2.78534986285444e-07,0.668720617612273,0.149,0.069,0.0042231474620599,"LVECt","BAG3"
"DYNLL1",2.80910581446672e-07,0.57644144977062,0.372,0.246,0.00425916623589444,"LVECt","DYNLL1"
"EPCAM",2.86955678587835e-07,-1.16400845885591,0.035,0.141,0.00435082199874876,"LVECt","EPCAM"
"SLK",2.97062293809366e-07,0.690646907670757,0.142,0.064,0.0045040584987376,"LVECt","SLK"
"PEBP1",3.21762338793955e-07,-0.987960232299943,0.138,0.268,0.00487856058079395,"LVECt","PEBP1"
"ABHD17A",3.23179522616231e-07,0.799620314890205,0.106,0.043,0.0049000479219073,"LVECt","ABHD17A"
"FXYD5",3.44123814863315e-07,0.508078757681562,0.273,0.159,0.00521760528095758,"LVECt","FXYD5"
