Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
RK199_Liver,0.0738743825589689,0.790402111680008,0.0213177579503635,0.114169770418044,0.000235977392614921,0,0.927580736388675,0.649838712053681
RK192_Cancer,0.197349867716545,0.480123739569413,0.147594599619584,0.173950751478033,0.000981041616425415,0,0.870660205046228,0.796108908265813
RK272_Cancer,0.274872682158524,0,0.438793282972603,0.164661951877812,0.121672082991061,0,0.649702493121048,0.851568483232339
RK156_Cancer,0.564480457783363,0.303381036837403,0.0219468180630314,0.107905036336298,0.00228665097990428,0,0.73375568851616,0.888918009337909
RK165_Cancer,0.160832804441035,0.608553394657897,0.0544483002480377,0.175691011426889,0.000474489226140318,0,0.897287862999976,0.736848086863309
RK052_Liver,0.0814488601369956,0.803295275959011,0.00933434319931043,0.105833360812916,8.81598917674676e-05,0,0.893311613743509,0.665688919259282
RK142_Cancer,0.292160353259466,0.0769283224441912,0.283396844457118,0.317821837409453,0.0296926424297715,0,0.766793552802661,0.93802359377724
RK178_Liver,0.0802202296184874,0.807422953854322,0.0278365155787944,0.0844340286463195,8.62723020764755e-05,0,0.940769011513267,0.634616994907344
RK118_Cancer,0.190814213689406,0.627633745788674,0.0416107828582354,0.137087511325646,0.002853746338038,0,0.745599733680398,0.792267484175175
RK140_Liver,0.0705205634403076,0.828164537118605,0.0189357067600368,0.082092513872745,0.00028667880830576,0,0.883350312271348,0.663050018388916
RK213_Liver,0.233107198636799,0.452341284088984,0.12125797211129,0.191556641862914,0.00173690330001363,0,0.879170047446071,0.804275246273656
RK126_Liver,0.0063082050564562,0.908306074491494,0.00548346384308441,0.0798805926956866,2.16639132785944e-05,0,0.802401669734716,0.69160603273203
RK184_Liver,0.0928106705337953,0.758244566247826,0.0110593168499232,0.137677420972961,0.000208025395494226,0,0.879516556716237,0.689733293174152
RK188_Liver,0.132902476247156,0.663344957644739,0.0257011923382946,0.177836095866813,0.000215277902997698,0,0.841562540292477,0.741217220974116
RK212_Liver,0.0570117671227413,0.785402325998104,0.0130686817881555,0.14437791146904,0.000139313621959026,0,0.837857070605931,0.704031172947063
RK105_Cancer,0.0830322444098258,0.749969198017539,0.0508621971450849,0.116096652754999,3.97076725509297e-05,0,0.826320515673409,0.720981896975585
RK227_Liver,0.0244748972763339,0.905116525133211,0.00954032523142997,0.0607171988381705,0.000151053520854366,0,0.909152609527756,0.618667346140747
RK111_Cancer,0.233380105687749,0.608499714438829,0.0415513140936603,0.116342873538156,0.000225992241606419,0,0.810036163846698,0.772004872001368
RK035_Liver,0.00647374453054191,0.954285691643367,0,0.0391997609556691,4.08028704221994e-05,0,0.889853905477037,0.616342986189194
RK230_Liver,0.0733386167746781,0.841041917775838,0.0114372373584065,0.0740657833465766,0.00011644474450048,0,0.95123306936816,0.613680910538881
RK188_Cancer,0.231676298264062,0.407184186151965,0.140164854272135,0.220844451233368,0.000130210078470879,0,0.727261005615977,0.859961222673986
RK113_Cancer,0.334745568180237,0.121098001002777,0.206900683449743,0.3362241509164,0.00103159645084247,0,0.847887754919015,0.940083861344995
RK050_Liver,0.10084650180661,0.778380626161466,0.012650311474346,0.108025189305,9.73712525782542e-05,0,0.840220242095081,0.70466995190063
RK091_Cancer,0.555941348762569,0,0.22071916002648,0.218385700001207,0.00495379120974405,0,0.232303947981912,0.994281614698488
