Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
TCGA-FV-A495-01,0.0482078024779333,0.0823483185542513,0.229907131483144,0.513950991072389,0.0521932322279772,0.0280282884676009,0.0265661581997837,0.018798077516921,0,0.936356791960449,0.374260399331566
TCGA-G3-A3CH-11,0.0723649309630679,0.0572909577638079,0.0599769867617387,0.762033710240071,0.00250843149381889,0.0108147589075531,0.00979712301620125,0.0252131008537416,0,0.891444540959866,0.49083555657941
TCGA-CC-A3MB-01,0.105460266740224,0.10594730014251,0.306659488124786,0.400480090455937,0.0109652742862621,0.0186004288681069,0.0150327536468555,0.0368543977353178,0,0.927512863016505,0.428470333614533
TCGA-BC-A3KF-01,0.0954232226189751,0.0579818516368694,0.197635476763436,0.585538248599064,0.0234883308944533,0,0.00550836607909054,0.0344245034081118,0,0.893155721975598,0.452922633154955
TCGA-DD-A4NV-01,0.0953170398656105,0.0139947449048658,0.147108615796389,0.657518361883246,0.026561586013935,0.0179518955760616,0.0206077522643209,0.0209400036955713,0,0.906725628005945,0.426206934929415
TCGA-CC-A1HT-01,0.072179406444869,0.0219146942988913,0.718695236435538,0.00919798621209677,0.094733673700766,0.0309573181686086,0.034110837943949,0.018210846795281,0,0.769952919848371,0.865543776354466
TCGA-BD-A3EP-01,0.0894598787063587,0.0179934399948923,0.329526279561015,0.404146837852832,0.0351012284494121,0.069184173623177,0.0268170798455379,0.0277710819667754,0,0.7176920368016,0.710704905517665
TCGA-FV-A3R2-11,0.0530936579999215,0.0765718695369787,0.129069410420649,0.654237944014366,0.00510583053605279,0.0440838428785694,0.0115356707174138,0.0263017738960483,0,0.903305827327767,0.437196978957714
TCGA-CC-A3MA-01,0.104226732751544,0.176718446445127,0.539470714049252,0.0373393828147506,0.00441276435749015,0.0500243879826905,0.0676022552824651,0.0202053163166808,0,0.787388384084544,0.700754324842786
TCGA-ZP-A9CV-01,0.0623984999384395,0.0683848137542798,0.166298175790161,0.620680797420872,0.0327016361876237,0.0110944417507985,0.0141354368139622,0.0243061983438637,0,0.955872466660745,0.300261178713137
TCGA-DD-AACY-01,0.0678659590990497,0.105451418225636,0.215411878735537,0.534772603285128,0.020083938277405,0.0199442418201135,0.00711374095425249,0.0293562196028785,0,0.928489576924823,0.376668723993528
TCGA-XR-A8TG-01,0.0747707422948525,0.081686631482203,0.211556702300861,0.527070122491856,0.00840479986975445,0.0490310745099482,0.016914338018267,0.030565589032258,0,0.938487706691919,0.364197295357039
TCGA-CC-A9FW-01,0.0818040202832833,0.0604148024649652,0.346842513790535,0.427235661945657,0.00839064694718523,0.0327197953655375,0.00890735042600673,0.0336852087768307,0,0.866243864676591,0.53691964843639
TCGA-BC-A10Y-01,0.0565238248917054,0.0291384890487708,0.210199079795444,0.630814362256683,0.00871708169895404,0.0268231013261841,0.00734214538967857,0.0304419155925803,0,0.937827516124806,0.357880021226226
TCGA-KR-A7K7-01,0.035587433113071,0.130742410118042,0.339164604110898,0.441865509793645,0.00647963634151604,0.0169465095930015,0.00470646877751691,0.0245074281523092,0,0.948042100494341,0.348748275308146
TCGA-ED-A459-01,0.0815262578482853,0.0575834869485073,0.362724553024195,0.393682939528982,0.0388462633122722,0.0221388024134042,0.015971881352869,0.027525815571485,0,0.858501161746106,0.563849141842722
TCGA-PD-A5DF-01,0.114559087709757,0.055099994396028,0.302112559169799,0.431625474702262,0.0274126007166735,0.0104581156119746,0.0303746735271258,0.0283574941663796,0,0.897816110106929,0.496887144406361
TCGA-ED-A5KG-01,0.0947046435670738,0.0735463933155003,0.642404060581578,0.111701972372305,0.0152514354297646,0.0181930867275813,0.0310162736539627,0.013182134352234,0,0.888133403609755,0.720512412601773
TCGA-DD-AAVX-01,0.0640112362928497,0.00336783263206151,0.234636450860987,0.561189303330149,0.0805543590095347,0.0314010909342336,0.00499116064268539,0.0198485662974992,0,0.630957237435779,0.782517125423817
